param V1=10;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=3;
param M=9000000;
param CV=100000;
param U=138;
param Dem:=
0 0
1 6
2 3
3 4
4 3
5 14
6 2
7 46
8 18
9 11
10 1
;

param a:=
0 0
1 4
2 3
3 0
4 4
5 0
6 326
7 129
8 301
9 284
10 278
;

param b:=
0 1440
1 561
2 582
3 575
4 596
5 599
6 987
7 907
8 1000
9 1024
10 988
;

param s:=
1 42
2 35
3 44
4 31
5 30
6 34
7 30
8 33
9 38
10 44
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  5375705.797381 3356860.117729 10741198.481548 468269.687253 5299828.149101 4757301.211822 2599558.339411 165428.232173 1837563.269659 2147783.577184 
1 5375705.797381  .  8729564.342509 5873550.885112 5119721.449454 10506997.383173 10082861.696959 7562925.710332 5219362.482143 6585702.386990 7445322.564753 
2 3356860.117729 8729564.342509  .  14010587.839559 3627872.275866 2592435.580685 1516193.130838 2278803.688342 3516402.885052 2678810.758527 1567335.800912 
3 10741198.481548 5873550.885112 14010587.839559  .  10612468.125747 15250765.751594 15476191.391941 12328668.593972 10575782.558279 12246171.235533 12534705.279871 
4 468269.687253 5119721.449454 3627872.275866 10612468.125747  .  5692540.189581 4964987.383670 3053972.668509 450249.930594 1729486.736000 2539819.304679 
5 5299828.149101 10506997.383173 2592435.580685 15250765.751594 5692540.189581  .  2805509.937605 2970235.103489 5429075.962814 5179253.170101 3154404.584961 
6 4757301.211822 10082861.696959 1516193.130838 15476191.391941 4964987.383670 2805509.937605  .  3718268.320065 4921412.065658 3676601.682260 3082511.841538 
7 2599558.339411 7562925.710332 2278803.688342 12328668.593972 3053972.668509 2970235.103489 3718268.320065  .  2690018.412576 3321815.499091 981868.790022 
8 165428.232173 5219362.482143 3516402.885052 10575782.558279 450249.930594 5429075.962814 4921412.065658 2690018.412576  .  1972126.357514 2281903.104959 
9 1837563.269659 6585702.386990 2678810.758527 12246171.235533 1729486.736000 5179253.170101 3676601.682260 3321815.499091 1972126.357514  .  2415209.545696 
10 2147783.577184 7445322.564753 1567335.800912 12534705.279871 2539819.304679 3154404.584961 3082511.841538 981868.790022 2281903.104959 2415209.545696  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  64.508470 40.282321 128.894382 5.619236 63.597938 57.087615 31.194700 1.985139 22.050759 25.773403 
1 64.508470  .  104.754772 70.482611 61.436657 126.083969 120.994340 90.755109 62.632350 79.028429 89.343871 
2 40.282321 104.754772  .  168.127054 43.534467 31.109227 18.194318 27.345644 42.196835 32.145729 18.808030 
3 128.894382 70.482611 168.127054  .  127.349618 183.009189 185.714297 147.944023 126.909391 146.954055 150.416463 
4 5.619236 61.436657 43.534467 127.349618  .  68.310482 59.579849 36.647672 5.402999 20.753841 30.477832 
5 63.597938 126.083969 31.109227 183.009189 68.310482  .  33.666119 35.642821 65.148912 62.151038 37.852855 
6 57.087615 120.994340 18.194318 185.714297 59.579849 33.666119  .  44.619220 59.056945 44.119220 36.990142 
7 31.194700 90.755109 27.345644 147.944023 36.647672 35.642821 44.619220  .  32.280221 39.861786 11.782425 
8 1.985139 62.632350 42.196835 126.909391 5.402999 65.148912 59.056945 32.280221  .  23.665516 27.382837 
9 22.050759 79.028429 32.145729 146.954055 20.753841 62.151038 44.119220 39.861786 23.665516  .  28.982515 
10 25.773403 89.343871 18.808030 150.416463 30.477832 37.852855 36.990142 11.782425 27.382837 28.982515  .  
;

