param V1=10;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=4;
param M=9000000;
param CV=100000;
param U=150;
param Dem:=
0 0
1 7
2 6
3 12
4 7
5 13
6 7
7 25
8 4
9 50
10 13
;

param a:=
0 0
1 9
2 18
3 17
4 3
5 20
6 202
7 86
8 156
9 113
10 169
;

param b:=
0 1440
1 489
2 616
3 582
4 541
5 531
6 951
7 748
8 883
9 844
10 877
;

param s:=
1 38
2 31
3 39
4 41
5 34
6 32
7 31
8 32
9 43
10 35
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  10788543.256622 10842261.717004 2687544.474051 6792564.118210 6459905.696680 5078012.721528 1954987.624002 1836878.833783 944928.235370 2764282.608562 
1 10788543.256622  .  70314.294422 12339933.002249 17474662.643382 17211968.426941 15865938.421663 12348594.451597 12214112.598548 11138015.640589 12936878.526909 
2 10842261.717004 70314.294422  .  12384095.878182 17524188.960406 17263303.226498 15919899.852072 12397405.062754 12262983.348680 11195181.712237 12983349.147273 
3 2687544.474051 12339933.002249 12384095.878182  .  5353596.921697 5282339.781763 4468913.883708 1090461.356491 1105987.798305 3383388.817443 808090.514732 
4 6792564.118210 17474662.643382 17524188.960406 5353596.921697  .  692537.053160 2236201.981038 5130713.397764 5264350.958095 6752252.504905 4626888.185379 
5 6459905.696680 17211968.426941 17263303.226498 5282339.781763 692537.053160  .  1636838.089122 4921665.266960 5051492.056809 6336352.270826 4513587.625160 
6 5078012.721528 15865938.421663 15919899.852072 4468913.883708 2236201.981038 1636838.089122  .  3829125.321793 3943695.674111 4829286.552898 3660833.787541 
7 1954987.624002 12348594.451597 12397405.062754 1090461.356491 5130713.397764 4921665.266960 3829125.321793  .  135245.702335 2453661.855269 820456.245025 
8 1836878.833783 12214112.598548 12262983.348680 1105987.798305 5264350.958095 5051492.056809 3943695.674111 135245.702335  .  2367675.454956 928882.624447 
9 944928.235370 11138015.640589 11195181.712237 3383388.817443 6752252.504905 6336352.270826 4829286.552898 2453661.855269 2367675.454956  .  3265043.805219 
10 2764282.608562 12936878.526909 12983349.147273 808090.514732 4626888.185379 4513587.625160 3660833.787541 820456.245025 928882.624447 3265043.805219  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  129.462519 130.107141 32.250534 81.510769 77.518868 60.936153 23.459851 22.042546 11.339139 33.171391 
1 129.462519  .  0.843772 148.079196 209.695952 206.543621 190.391261 148.183133 146.569351 133.656188 155.242542 
2 130.107141 0.843772  .  148.609151 210.290268 207.159639 191.038798 148.768861 147.155800 134.342181 155.800190 
3 32.250534 148.079196 148.609151  .  64.243163 63.388077 53.626967 13.085536 13.271854 40.600666 9.697086 
4 81.510769 209.695952 210.290268 64.243163  .  8.310445 26.834424 61.568561 63.172211 81.027030 55.522658 
5 77.518868 206.543621 207.159639 63.388077 8.310445  .  19.642057 59.059983 60.617905 76.036227 54.163052 
6 60.936153 190.391261 191.038798 53.626967 26.834424 19.642057  .  45.949504 47.324348 57.951439 43.930005 
7 23.459851 148.183133 148.768861 13.085536 61.568561 59.059983 45.949504  .  1.622948 29.443942 9.845475 
8 22.042546 146.569351 147.155800 13.271854 63.172211 60.617905 47.324348 1.622948  .  28.412105 11.146591 
9 11.339139 133.656188 134.342181 40.600666 81.027030 76.036227 57.951439 29.443942 28.412105  .  39.180526 
10 33.171391 155.242542 155.800190 9.697086 55.522658 54.163052 43.930005 9.845475 11.146591 39.180526  .  
;

