param V1=20;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=4;
param M=9000000;
param CV=100000;
param U=42;
param Dem:=
0 0
1 8
2 6
3 9
4 8
5 6
6 11
7 2
8 2
9 9
10 6
11 14
12 12
13 3
14 3
15 7
16 4
17 3
18 7
19 8
20 3
;

param a:=
0 0
1 8
2 7
3 4
4 2
5 6
6 9
7 1
8 5
9 3
10 1
11 140
12 42
13 228
14 371
15 324
16 198
17 71
18 245
19 281
20 136
;

param b:=
0 1440
1 556
2 555
3 495
4 497
5 539
6 513
7 564
8 575
9 554
10 499
11 815
12 742
13 945
14 1034
15 1031
16 978
17 767
18 944
19 1013
20 825
;

param s:=
1 39
2 32
3 36
4 36
5 37
6 39
7 44
8 38
9 34
10 35
11 40
12 44
13 40
14 36
15 41
16 36
17 38
18 32
19 31
20 31
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
0  .  1978477.242730 2354638.082594 4120305.654808 11773220.708031 3760147.457215 873382.968691 5754142.005681 5399401.704819 10718168.131262 3390696.217593 3522482.512377 4514932.514446 10553599.037769 4707080.310553 3769296.789854 1800851.767914 4252255.648476 5078012.721528 6288794.254068 5736000.571827 
1 1978477.242730  .  4182585.987162 2683118.344733 13292272.842520 1836491.138013 2545823.530805 4284425.621007 3423512.320702 12180013.852619 1625600.000000 1761073.595850 3113601.845130 11984983.686681 3344265.971779 1844138.175409 194162.122980 2527599.355119 4006716.026873 4838311.958731 4157258.255148 
2 2354638.082594 4182585.987162  .  6473552.434749 9487278.451695 6017435.214441 2496249.076114 8103594.383898 7558614.677968 8471254.047070 5712152.541731 5846468.750451 6864238.431902 8327902.007709 7051530.489901 6025389.564999 4034017.209929 6590344.309670 7363582.232854 8634372.568404 8090628.016415 
3 4120305.654808 2683118.344733 6473552.434749  .  15847490.194963 1643975.412907 4190742.290960 1643055.408928 2794850.419976 14762745.793329 1218208.271455 1127590.090255 430557.709537 14580898.689150 664575.701062 1651749.636489 2726398.568376 808781.114667 1490399.249947 2189719.078796 1627079.304841 
4 11773220.708031 13292272.842520 9487278.451695 15847490.194963  .  15053346.334287 11976037.892809 17490536.541591 16261394.966300 1205930.068453 14916143.079228 15052119.087026 16258935.998705 1491381.684882 16462500.173728 15058211.846365 13195331.626375 15818681.695388 16840845.622474 18035381.965736 17421593.536758 
5 3760147.457215 1836491.138013 6017435.214441 1643975.412907 15053346.334287  .  4168061.296334 2865426.299373 1729930.614215 13923133.897582 646284.782430 624238.327884 1988612.976424 13717059.667801 2217542.515940 12048.651377 1984786.550237 1004605.096543 3126181.725364 3394932.949264 2614709.012491 
6 873382.968691 2545823.530805 2496249.076114 4190742.290960 11976037.892809 4168061.296334  .  5767733.352205 5874361.931308 10967297.629772 3694693.991388 3815135.426168 4542960.488492 10823821.907256 4704811.632786 4178556.597678 2352679.344917 4480381.248287 4913319.848127 6275788.436523 5814940.347931 
7 5754142.005681 4284425.621007 8103594.383898 1643055.408928 17490536.541591 2865426.299373 5767733.352205  .  3148142.000695 16404737.336323 2701731.313869 2577219.059633 1239396.804150 16221697.226497 1062935.543548 2867686.384411 4345446.307497 1872672.444593 1340815.092076 553907.048644 432439.206291 
8 5399401.704819 3423512.320702 7558614.677968 2794850.419976 16261394.966300 1729930.614215 5874361.931308 3148142.000695  .  15100132.678887 2318419.627677 2240585.445815 2927686.339074 14873997.548070 3077807.043984 1718487.829459 3598550.847216 1994653.877243 4011103.789482 3518813.578466 2739987.381358 
9 10718168.131262 12180013.852619 8471254.047070 14762745.793329 1205930.068453 13923133.897582 10967297.629772 16404737.336323 15100132.678887  .  13805506.246784 13941080.019138 15178295.533425 312896.564379 15386032.148673 13927677.558732 12089421.878651 14707602.883203 15795144.133879 16952385.245740 16322920.420378 
10 3390696.217593 1625600.000000 5712152.541731 1218208.271455 14916143.079228 646284.782430 3694693.991388 2701731.313869 2318419.627677 13805506.246784  .  136353.841163 1626826.693290 13610537.860423 1866104.822886 658141.512139 1723921.961691 902538.697231 2695149.160993 3253345.043182 2541053.017944 
11 3522482.512377 1761073.595850 5846468.750451 1127590.090255 15052119.087026 624238.327884 3815135.426168 2577219.059633 2240585.445815 13941080.019138 136353.841163  .  1525520.606219 13745831.637264 1764288.440137 635386.905751 1860254.654610 766639.113273 2613854.634443 3127792.055109 2409392.157786 
12 4514932.514446 3113601.845130 6864238.431902 430557.709537 16258935.998705 1988612.976424 4542960.488492 1239396.804150 2927686.339074 15178295.533425 1626826.693290 1525520.606219  .  14998320.755338 239297.513568 1994995.147864 3155451.108796 1042869.852858 1152429.490251 1777009.200877 1286233.357521 
13 10553599.037769 11984983.686681 8327902.007709 14580898.689150 1491381.684882 13717059.667801 10823821.907256 16221697.226497 14873997.548070 312896.564379 13610537.860423 13745831.637264 14998320.755338  .  15208034.274685 13721412.653222 11897920.978894 14512011.942181 15631611.345284 16770553.498916 16133330.032266 
14 4707080.310553 3344265.971779 7051530.489901 664575.701062 16462500.173728 2217542.515940 4704811.632786 1062935.543548 3077807.043984 15386032.148673 1866104.822886 1764288.440137 239297.513568 15208034.274685  .  2223579.874886 3381993.317557 1253310.244911 951416.023620 1582866.387286 1177863.425869 
15 3769296.789854 1844138.175409 6025389.564999 1651749.636489 15058211.846365 12048.651377 4178556.597678 2867686.384411 1718487.829459 13927677.558732 658141.512139 635386.905751 1994995.147864 13721412.653222 2223579.874886  .  1993025.182982 1008353.831748 3133292.174375 3396569.566489 2615432.945040 
16 1800851.767914 194162.122980 4034017.209929 2726398.568376 13195331.626375 1984786.550237 2352679.344917 4345446.307497 3598550.847216 12089421.878651 1723921.961691 1860254.654610 3155451.108796 11897920.978894 3381993.317557 1993025.182982  .  2625500.373262 4007600.250774 4898691.498758 4235982.867057 
17 4252255.648476 2527599.355119 6590344.309670 808781.114667 15818681.695388 1004605.096543 4480381.248287 1872672.444593 1994653.877243 14707602.883203 902538.697231 766639.113273 1042869.852858 14512011.942181 1253310.244911 1008353.831748 2625500.373262  .  2194984.979447 2412316.788898 1661175.902787 
18 5078012.721528 4006716.026873 7363582.232854 1490399.249947 16840845.622474 3126181.725364 4913319.848127 1340815.092076 4011103.789482 15795144.133879 2695149.160993 2613854.634443 1152429.490251 15631611.345284 951416.023620 3133292.174375 4007600.250774 2194984.979447  .  1619237.230921 1691946.122074 
19 6288794.254068 4838311.958731 8634372.568404 2189719.078796 18035381.965736 3394932.949264 6275788.436523 553907.048644 3518813.578466 16952385.245740 3253345.043182 3127792.055109 1777009.200877 16770553.498916 1582866.387286 3396569.566489 4898691.498758 2412316.788898 1619237.230921  .  812965.712684 
20 5736000.571827 4157258.255148 8090628.016415 1627079.304841 17421593.536758 2614709.012491 5814940.347931 432439.206291 2739987.381358 16322920.420378 2541053.017944 2409392.157786 1286233.357521 16133330.032266 1177863.425869 2615432.945040 4235982.867057 1661175.902787 1691946.122074 812965.712684  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
