param V1=20;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=4;
param M=9000000;
param CV=100000;
param U=93;
param Dem:=
0 0
1 1
2 25
3 2
4 2
5 27
6 1
7 20
8 31
9 30
10 8
11 3
12 3
13 7
14 6
15 4
16 7
17 4
18 4
19 2
20 5
;

param a:=
0 0
1 4
2 1
3 5
4 0
5 7
6 1
7 1
8 6
9 2
10 7
11 316
12 42
13 356
14 272
15 104
16 219
17 395
18 71
19 181
20 458
;

param b:=
0 1440
1 602
2 572
3 560
4 543
5 545
6 558
7 566
8 499
9 577
10 516
11 1061
12 755
13 1129
14 955
15 854
16 983
17 1068
18 771
19 923
20 1158
;

param s:=
1 41
2 32
3 31
4 35
5 34
6 41
7 34
8 44
9 44
10 36
11 36
12 39
13 33
14 35
15 36
16 38
17 31
18 40
19 30
20 30
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
0  .  11721650.893965 688950.578779 4599129.354563 11127311.882481 1523267.583191 3030236.441270 4248804.335340 2695215.503443 10112006.887854 10563067.765096 4632267.437228 4860274.956214 1882486.698492 9489620.637307 1800851.767914 10788543.256622 5262161.688888 4211525.455224 6260759.986615 3209986.847325 
1 11721650.893965  .  12117973.098666 16307618.063347 762723.678667 12636690.714344 14431684.631047 15762422.109562 13544431.595678 1668177.646415 1285664.205771 16327668.365385 16560500.830893 13105282.529194 2233606.053000 13143457.066160 1132838.488047 16954828.670323 15905605.392439 17956995.078520 13577922.104652 
2 688950.578779 12117973.098666  .  4311567.960731 11547132.018384 834328.742163 3059975.648596 4151204.078337 2984885.969346 10532251.846590 10987967.139103 4368076.264215 4584758.036145 1211669.876658 9884616.222191 2002157.368940 11216896.559209 4992842.358817 3957032.302117 5975587.690763 3576765.972216 
3 4599129.354563 16307618.063347 4311567.960731  .  15698473.147730 4087103.787525 2234324.768247 1269149.644447 3392937.843521 14684633.362805 15131094.792182 171671.808984 281830.676116 3709672.935718 14078506.572076 3299614.912380 15353133.301708 687670.575203 433600.968634 1665948.741708 3851044.442745 
4 11127311.882481 762723.678667 11547132.018384 15698473.147730  .  12093507.390331 13788218.160444 15121650.215833 12879874.025005 1015451.077108 571259.748276 15713661.982492 15947732.083278 12563279.333040 1715807.346412 12507067.859415 377833.362741 16338960.924428 15291938.697562 17340909.921339 12894958.128276 
5 1523267.583191 12636690.714344 834328.742163 4087103.787525 12093507.390331  .  3288448.789323 4178043.471531 3484145.131880 11082094.544354 11541526.506490 4173364.985237 4368387.024978 470106.583659 10409044.780862 2486579.465853 11773606.705254 4774184.589016 3789696.522151 5716616.070719 4128068.740949 
6 3030236.441270 14431684.631047 3059975.648596 2234324.768247 13788218.160444 3288448.789323  .  1335712.577615 1159921.316297 12782485.502045 13217338.289535 2169338.023453 2399034.539143 3139954.222596 12223206.011927 1305152.282303 13431842.670684 2721169.831157 1807315.536922 3679285.726877 1683211.184017 
7 4248804.335340 15762422.109562 4151204.078337 1269149.644447 15121650.215833 4178043.471531 1335712.577615  .  2390767.544116 14115084.921459 14550892.077464 1130682.294015 1305132.579472 3907638.295697 13550908.139309 2621233.810632 14765913.971035 1518513.299250 982712.867525 2400324.238514 2724161.830729 
8 2695215.503443 13544431.595678 2984885.969346 3392937.843521 12879874.025005 3484145.131880 1159921.316297 2390767.544116  .  11883711.329799 12308715.773792 3322803.785961 3549282.251385 3492053.415972 11359628.474999 999800.830166 12517182.228042 3854532.424303 2967080.209566 4785825.425149 681921.615730 
9 10112006.887854 1668177.646415 10532251.846590 14684633.362805 1015451.077108 11082094.544354 12782485.502045 14115084.921459 11883711.329799  .  462420.339086 14700529.955413 14934418.877546 11551989.378891 781127.659221 11498827.267596 699169.864911 15326170.410771 14278729.769836 16328206.361080 11911143.089561 
10 10563067.765096 1285664.205771 10987967.139103 15131094.792182 571259.748276 11541526.506490 13217338.289535 14550892.077464 12308715.773792 462420.339086  .  15145581.170757 15379809.234838 12011480.369213 1220628.153862 11936702.748247 237663.901340 15770591.815465 14723932.442456 16772461.029914 12325218.500700 
11 4632267.437228 16327668.365385 4368076.264215 171671.808984 15713661.982492 4173364.985237 2169338.023453 1130682.294015 3322803.785961 14700529.955413 15145581.170757  .  237593.139632 3806517.182412 14100289.149163 3279135.511076 15366654.741029 629900.952531 422103.032446 1630276.050244 3759131.826632 
12 4860274.956214 16560500.830893 4584758.036145 281830.676116 15947732.083278 4368387.024978 2399034.539143 1305132.579472 3549282.251385 14934418.877546 15379809.234838 237593.139632  .  3991496.165600 14332603.448432 3516707.107508 15601104.453531 408675.384627 656168.339681 1400485.094530 3972812.803292 
13 1882486.698492 13105282.529194 1211669.876658 3709672.935718 12563279.333040 470106.583659 3139954.222596 3907638.295697 3492053.415972 11551989.378891 12011480.369213 3806517.182412 3991496.165600  .  10878125.235995 2517688.979997 12243607.730159 4393391.898067 3438126.787947 5316802.522193 4158741.594521 
14 9489620.637307 2233606.053000 9884616.222191 14078506.572076 1715807.346412 10409044.780862 12223206.011927 13550908.139309 11359628.474999 781127.659221 1220628.153862 14100289.149163 14332603.448432 10878125.235995  .  10930119.438048 1456268.107184 14728058.187012 13678187.602895 15730115.577770 11421797.247369 
15 1800851.767914 13143457.066160 2002157.368940 3299614.912380 12507067.859415 2486579.465853 1305152.282303 2621233.810632 999800.830166 11498827.267596 11936702.748247 3279135.511076 3516707.107508 2517688.979997 10930119.438048  .  12153237.707294 3883603.935779 2869707.910224 4874979.148673 1645647.182722 
16 10788543.256622 1132838.488047 11216896.559209 15353133.301708 377833.362741 11773606.705254 13431842.670684 14765913.971035 12517182.228042 699169.864911 237663.901340 15366654.741029 15601104.453531 12243607.730159 1456268.107184 12153237.707294  .  15991213.508674 14945126.416996 16992933.470416 12527107.536858 
17 5262161.688888 16954828.670323 4992842.358817 687670.575203 16338960.924428 4774184.589016 2721169.831157 1518513.299250 3854532.424303 15326170.410771 15770591.815465 629900.952531 408675.384627 4393391.898067 14728058.187012 3883603.935779 15991213.508674  .  1051164.734949 1002178.232651 4236752.605475 
18 4211525.455224 15905605.392439 3957032.302117 433600.968634 15291938.697562 3789696.522151 1807315.536922 982712.867525 2967080.209566 14278729.769836 14723932.442456 422103.032446 656168.339681 3438126.787947 13678187.602895 2869707.910224 14945126.416996 1051164.734949  .  2052296.511228 3441657.452449 
19 6260759.986615 17956995.078520 5975587.690763 1665948.741708 17340909.921339 5716616.070719 3679285.726877 2400324.238514 4785825.425149 16328206.361080 16772461.029914 1630276.050244 1400485.094530 5316802.522193 15730115.577770 4874979.148673 16992933.470416 1002178.232651 2052296.511228  .  5112014.288908 
20 3209986.847325 13577922.104652 3576765.972216 3851044.442745 12894958.128276 4128068.740949 1683211.184017 2724161.830729 681921.615730 11911143.089561 12325218.500700 3759131.826632 3972812.803292 4158741.594521 11421797.247369 1645647.182722 12527107.536858 4236752.605475 3441657.452449 5112014.288908  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
