param V1=20;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=3;
param M=9000000;
param CV=100000;
param U=273;
param Dem:=
0 0
1 9
2 25
3 9
4 2
5 6
6 9
7 91
8 53
9 4
10 9
11 7
12 1
13 11
14 4
15 8
16 45
17 20
18 12
19 12
20 25
;

param a:=
0 0
1 12
2 13
3 2
4 8
5 0
6 13
7 23
8 22
9 4
10 2
11 306
12 237
13 233
14 148
15 229
16 72
17 104
18 132
19 92
20 68
;

param b:=
0 1440
1 546
2 529
3 519
4 543
5 526
6 612
7 539
8 535
9 526
10 541
11 1008
12 921
13 906
14 837
15 928
16 784
17 863
18 798
19 862
20 770
;

param s:=
1 34
2 44
3 40
4 34
5 41
6 38
7 42
8 36
9 34
10 40
11 37
12 41
13 42
14 32
15 35
16 44
17 30
18 37
19 40
20 32
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
0  .  5620097.473354 11528855.603658 3281652.012325 2706276.536129 2104914.518454 2040100.421548 2148384.772335 3383220.532274 3061995.827887 5889051.658799 3251922.011672 10414232.874041 3032132.216774 10664915.431920 5276619.449989 1040348.451241 1400965.302925 4245326.499811 451697.354431 688950.578779 
1 5620097.473354  .  17143152.924710 8707427.299725 4596342.171771 4314106.428914 4376957.559767 3901342.010129 2407041.690540 4876427.532528 426452.635119 2760967.457251 16004123.154792 2903987.749630 16265935.746215 10821318.755586 6620326.545572 6434559.724643 1375541.238931 5812027.719308 5297695.937858 
2 11528855.603658 17143152.924710  .  8769489.974907 13185524.063912 13083300.965735 13009891.526066 13384483.290736 14824153.159624 13194472.736718 17393053.206668 14590069.132804 1373530.140532 14392370.001150 1005614.687641 6648579.515205 10523329.283549 10827612.121331 15767661.587566 11383012.779137 11929988.045677 
3 3281652.012325 8707427.299725 8769489.974907  .  5794416.182844 5325062.690711 5254315.987833 5425474.712871 6620890.363086 6047447.218455 9021809.380052 6525314.551805 7836874.337869 6303612.231887 8020471.632018 2158864.222224 2606954.247777 3452923.134100 7360700.319942 2961720.197790 3424992.567875 
4 2706276.536129 4596342.171771 13185524.063912 5794416.182844  .  770547.467714 794365.281215 1167142.579122 2296612.222383 460609.900024 4681299.363425 1871062.612528 11941183.599951 1793661.308609 12242329.014530 7537182.123977 3191365.414678 2483147.375812 3426168.965477 3148493.431786 3043996.644216 
5 2104914.518454 4314106.428914 13083300.965735 5325062.690711 770547.467714  .  74563.798187 482029.044768 1913269.980949 1227464.671589 4465258.855878 1566448.984168 11876898.016189 1410130.777623 12162899.408447 7188502.128399 2775369.267323 2257236.099747 3031962.259000 2523495.815332 2342619.262706 
6 2040100.421548 4376957.559767 13009891.526066 5254315.987833 794365.281215 74563.798187  .  520978.847939 1973885.736308 1245845.640519 4531464.166249 1633324.125824 11804282.265794 1473217.828429 12089949.582194 7114704.345930 2702011.408192 2183448.366690 3088861.813031 2461548.157156 2291324.352858 
7 2148384.772335 3901342.010129 13384483.290736 5425474.712871 1167142.579122 482029.044768 520978.847939  .  1494823.742118 1624971.359748 4077722.679389 1206115.425654 12197747.672048 1016955.067837 12476253.364692 7364260.536537 2957060.731537 2569841.164352 2589512.992823 2522818.092927 2240348.591180 
8 3383220.532274 2407041.690540 14824153.159624 6620890.363086 2296612.222383 1913269.980949 1973885.736308 1494823.742118  .  2655743.123873 2589809.500716 448379.303715 13656538.621567 511693.120923 13928273.403405 8658829.498841 4322218.653655 4046386.888324 1134243.853852 3659725.422761 3221188.322654 
9 3061995.827887 4876427.532528 13194472.736718 6047447.218455 460609.900024 1227464.671589 1245845.640519 1624971.359748 2655743.123873  .  4928045.962651 2215244.984195 11929625.285588 2168626.858175 12239256.657984 7709649.559481 3441859.806849 2651820.968693 3769364.405308 3510865.370532 3449038.163025 
10 5889051.658799 426452.635119 17393053.206668 9021809.380052 4681299.363425 4465258.855878 4531464.166249 4077722.679389 2589809.500716 4928045.962651  .  2899023.982309 16238122.236008 3064268.411873 16505820.829332 11121614.024052 6872311.007223 6636185.568533 1661231.413741 6103140.727527 5601474.107768 
11 3251922.011672 2760967.457251 14590069.132804 6525314.551805 1871062.612528 1566448.984168 1633324.125824 1206115.425654 448379.303715 2215244.984195 2899023.982309  .  13403568.013419 223580.522407 13682365.438768 8518875.764442 4135001.582829 3774507.285726 1557140.815726 3570991.986829 3181591.144380 
12 10414232.874041 16004123.154792 1373530.140532 7836874.337869 11941183.599951 11876898.016189 11804282.265794 12197747.672048 13656538.621567 11929625.285588 16238122.236008 13403568.013419  .  13211354.240158 378017.251391 5796902.134360 9391391.758273 9630043.788008 14630817.332738 10301147.609453 10855841.292288 
13 3032132.216774 2903987.749630 14392370.001150 6303612.231887 1793661.308609 1410130.777623 1473217.828429 1016955.067837 511693.120923 2168626.858175 3064268.411873 223580.522407 13211354.240158  .  13488008.520534 8301800.426414 3924010.621800 3585948.270681 1645456.438196 3348255.020156 2958161.983394 
14 10664915.431920 16265935.746215 1005614.687641 8020471.632018 12242329.014530 12162899.408447 12089949.582194 12476253.364692 13928273.403405 12239256.657984 16505820.829332 13682365.438768 378017.251391 13488008.520534  .  5947934.119507 9647794.674950 9911659.338880 14891457.320222 10539851.525045 11092150.296944 
15 5276619.449989 10821318.755586 6648579.515205 2158864.222224 7537182.123977 7188502.128399 7114704.345930 7364260.536537 8658829.498841 7709649.559481 11121614.024052 8518875.764442 5796902.134360 8301800.426414 5947934.119507  .  4415893.087474 5062012.378491 9461875.858940 5020602.904035 5523652.545191 
16 1040348.451241 6620326.545572 10523329.283549 2606954.247777 3191365.414678 2775369.267323 2702011.408192 2957060.731537 4322218.653655 3441859.806849 6872311.007223 4135001.582829 9391391.758273 3924010.621800 9647794.674950 4415893.087474  .  950391.687674 5245061.167422 1092136.987745 1621481.717442 
17 1400965.302925 6434559.724643 10827612.121331 3452923.134100 2483147.375812 2257236.099747 2183448.366690 2569841.164352 4046386.888324 2651820.968693 6636185.568533 3774507.285726 9630043.788008 3585948.270681 9911659.338880 5062012.378491 950391.687674  .  5081525.350719 1711252.371803 2089826.145879 
18 4245326.499811 1375541.238931 15767661.587566 7360700.319942 3426168.965477 3031962.259000 3088861.813031 2589512.992823 1134243.853852 3769364.405308 1661231.413741 1557140.815726 14630817.332738 1645456.438196 14891457.320222 9461875.858940 5245061.167422 5081525.350719  .  4445596.168120 3940479.266536 
19 451697.354431 5812027.719308 11383012.779137 2961720.197790 3148493.431786 2523495.815332 2461548.157156 2522818.092927 3659725.422761 3510865.370532 6103140.727527 3570991.986829 10301147.609453 3348255.020156 10539851.525045 5020602.904035 1092136.987745 1711252.371803 4445596.168120  .  560355.958298 
20 688950.578779 5297695.937858 11929988.045677 3424992.567875 3043996.644216 2342619.262706 2291324.352858 2240348.591180 3221188.322654 3449038.163025 5601474.107768 3181591.144380 10855841.292288 2958161.983394 11092150.296944 5523652.545191 1621481.717442 2089826.145879 3940479.266536 560355.958298  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
