param V1=20;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=3;
param M=9000000;
param CV=100000;
param U=384;
param Dem:=
0 0
1 3
2 50
3 2
4 28
5 75
6 6
7 6
8 6
9 4
10 9
11 7
12 20
13 13
14 3
15 128
16 13
17 15
18 12
19 8
20 6
;

param a:=
0 0
1 1
2 3
3 3
4 2
5 6
6 4
7 4
8 5
9 6
10 0
11 233
12 405
13 150
14 350
15 92
16 110
17 165
18 332
19 375
20 299
;

param b:=
0 1440
1 507
2 504
3 483
4 546
5 498
6 487
7 578
8 548
9 604
10 529
11 939
12 1164
13 830
14 1110
15 818
16 819
17 932
18 1107
19 1127
20 1017
;

param s:=
1 33
2 43
3 40
4 31
5 42
6 40
7 44
8 43
9 38
10 37
11 38
12 35
13 34
14 41
15 36
16 43
17 43
18 31
19 36
20 30
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
0  .  3246858.045865 944928.235370 5826878.802584 4231112.666900 596895.987589 1995625.175227 11435264.965011 3769355.988760 3983728.244999 6346650.519762 3325166.565753 2931606.830733 6459905.696680 3050426.465267 2822383.207504 2559147.436159 6374251.079146 10823791.043807 10563067.765096 5603588.958873 
1 3246858.045865  .  4017399.407577 4723848.233168 3009621.858307 3304318.799692 1938731.536340 13001874.489857 2023106.146498 3417365.593553 5399873.432776 2821418.969242 2107400.223024 5693595.990233 1932332.593008 4989255.048602 895924.779209 5664437.402779 12359299.236203 12109884.198455 2797261.355326 
2 944928.235370 4017399.407577  .  5836659.038354 4413971.763616 1403170.028899 2435131.817787 11761723.991405 4154133.709933 4009690.860902 6281387.051440 3444554.455949 3241142.159795 6336352.270826 3411840.595632 3262516.994592 3234370.202992 6238618.540190 11168099.847781 10907197.169759 6127133.856054 
3 5826878.802584 4723848.233168 5836659.038354  .  1775482.317569 6321836.498993 4015192.710195 17147930.110658 2708964.187655 1845762.934399 682949.046416 2514395.372649 3080911.691367 1033579.048743 3091146.305175 8579839.581834 4310129.893634 1049521.510023 16521064.111612 16262615.953468 3326548.752085 
4 4231112.666900 3009621.858307 4413971.763616 1775482.317569  .  4675078.807892 2307550.112132 15420182.430179 995625.235719 767900.572991 2426357.290260 979913.286980 1345082.737232 2693172.287471 1323736.748753 6899497.843322 2536254.892553 2658237.329510 14789722.336812 14532294.243168 2499660.076890 
5 596895.987589 3304318.799692 1403170.028899 6321836.498993 4675078.807892  .  2382256.766178 10882660.808828 4122854.745198 4488810.582994 6863113.057498 3808348.089395 3345058.625794 6992765.233439 3434360.476129 2271077.209167 2743473.524567 6910694.671305 10267155.949921 10006753.899742 5840809.673324 
6 1995625.175227 1938731.536340 2435131.817787 4015192.710195 2307550.112132 2382256.766178  .  13133100.579071 1774961.703812 2248272.547980 4604997.643865 1532353.395924 965870.120668 4788780.229871 1057469.252508 4591947.753405 1042863.174151 4722464.960166 12505892.425573 12247491.297813 3692304.388861 
7 11435264.965011 13001874.489857 11761723.991405 17147930.110658 15420182.430179 10882660.808828 13133100.579071  .  14664570.383410 15345603.606571 17722567.608561 14644328.105106 14079461.539775 17870116.867273 14103587.132357 8614251.951853 13019508.495331 17790504.507742 644732.394099 892393.887249 15760398.809675 
8 3769355.988760 2023106.146498 4154133.709933 2708964.187655 995625.235719 4122854.745198 1774961.703812 14664570.383410  .  1549388.008215 3380652.613032 1215423.761492 931667.032797 3670490.683819 742317.405158 6255259.382312 1657440.113549 3642079.363496 14028803.300710 13773585.584734 2074150.160909 
9 3983728.244999 3417365.593553 4009690.860902 1845762.934399 767900.572991 4488810.582994 2248272.547980 15345603.606571 1549388.008215  .  2377613.124543 716664.077515 1410825.325829 2541476.598358 1515178.883829 6754505.413426 2777529.602002 2474192.832016 14722799.969096 14463462.700889 3266300.624560 
10 6346650.519762 5399873.432776 6281387.051440 682949.046416 2426357.290260 6863113.057498 4604997.643865 17722567.608561 3380652.613032 2377613.124543  .  3080011.923678 3694752.117531 402967.504893 3724295.240713 9130921.877335 4961400.255976 472652.091924 17099071.591756 16839884.049779 3947891.082591 
11 3325166.565753 2821418.969242 3444554.455949 2514395.372649 979913.286980 3808348.089395 1532353.395924 14644328.105106 1215423.761492 716664.077515 3080011.923678  .  732589.994472 3256442.982765 889469.870204 6065708.731880 2110496.759059 3190480.755309 14019920.736224 13760889.902183 3215913.346158 
12 2931606.830733 2107400.223024 3241142.159795 3080911.691367 1345082.737232 3345058.625794 965870.120668 14079461.539775 931667.032797 1410825.325829 3694752.117531 732589.994472  .  3908443.296250 235958.153070 5556172.225552 1378392.371569 3852282.856956 13450094.055061 13192307.000673 2992146.990039 
13 6459905.696680 5693595.990233 6336352.270826 1033579.048743 2693172.287471 6992765.233439 4788780.229871 17870116.867273 3670490.683819 2541476.598358 402967.504893 3256442.982765 3908443.296250  .  3958382.731622 9263802.631749 5212209.294531 123177.960691 17250276.725027 16990471.594397 4338972.828908 
14 3050426.465267 1932332.593008 3411840.595632 3091146.305175 1323736.748753 3434360.476129 1057469.252508 14103587.132357 742317.405158 1515178.883829 3724295.240713 889469.870204 235958.153070 3958382.731622  .  5615888.610897 1267264.715835 3908767.457908 13471925.529040 13214901.961422 2778044.463287 
15 2822383.207504 4989255.048602 3262516.994592 8579839.581834 6899497.843322 2271077.209167 4591947.753405 8614251.951853 6255259.382312 6754505.413426 9130921.877335 6065708.731880 5556172.225552 9263802.631749 5615888.610897  .  4704428.370164 9181736.890698 8001551.387700 7740872.056816 7746414.082012 
16 2559147.436159 895924.779209 3234370.202992 4310129.893634 2536254.892553 2743473.524567 1042863.174151 13019508.495331 1657440.113549 2777529.602002 4961400.255976 2110496.759059 1378392.371569 5212209.294531 1267264.715835 4704428.370164  .  5166826.927622 12382252.809566 12127874.617178 3100816.682747 
17 6374251.079146 5664437.402779 6238618.540190 1049521.510023 2658237.329510 6910694.671305 4722464.960166 17790504.507742 3642079.363496 2474192.832016 472652.091924 3190480.755309 3852282.856956 123177.960691 3908767.457908 9181736.890698 5166826.927622  .  17171629.430546 16911687.816714 4370840.193830 
18 10823791.043807 12359299.236203 11168099.847781 16521064.111612 14789722.336812 10267155.949921 12505892.425573 644732.394099 14028803.300710 14722799.969096 17099071.591756 14019920.736224 13450094.055061 17250276.725027 13471925.529040 8001551.387700 12382252.809566 17171629.430546  .  261036.568319 15116420.267378 
19 10563067.765096 12109884.198455 10907197.169759 16262615.953468 14532294.243168 10006753.899742 12247491.297813 892393.887249 13773585.584734 14463462.700889 16839884.049779 13760889.902183 13192307.000673 16990471.594397 13214901.961422 7740872.056816 12127874.617178 16911687.816714 261036.568319  .  14869789.413774 
20 5603588.958873 2797261.355326 6127133.856054 3326548.752085 2499660.076890 5840809.673324 3692304.388861 15760398.809675 2074150.160909 3266300.624560 3947891.082591 3215913.346158 2992146.990039 4338972.828908 2778044.463287 7746414.082012 3100816.682747 4370840.193830 15116420.267378 14869789.413774  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
