param V1=20;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=3;
param M=9000000;
param CV=100000;
param U=315;
param Dem:=
0 0
1 6
2 16
3 105
4 4
5 15
6 46
7 15
8 14
9 9
10 5
11 3
12 15
13 3
14 8
15 7
16 3
17 4
18 12
19 10
20 6
;

param a:=
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 125
12 277
13 165
14 170
15 228
16 358
17 355
18 296
19 172
20 91
;

param b:=
0 1440
1 550
2 557
3 580
4 592
5 516
6 598
7 571
8 521
9 532
10 575
11 902
12 1042
13 834
14 885
15 937
16 1045
17 1088
18 1041
19 919
20 789
;

param s:=
1 31
2 33
3 38
4 43
5 33
6 30
7 39
8 43
9 38
10 41
11 39
12 39
13 39
14 35
15 37
16 36
17 32
18 31
19 38
20 31
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
0  .  9988777.014730 4047022.269521 4690307.197828 806408.581304 2094779.358310 2599558.339411 4892401.874335 66933.773239 4768640.898621 10154944.442193 2370614.536360 1279008.131327 2971256.227591 5124087.295314 4861577.642083 2161341.178528 5694069.515733 4093653.102059 4105364.876597 4547262.781059 
1 9988777.014730  .  13982248.334942 14608196.965403 10228066.533319 11376284.414957 11551954.167586 14778882.561615 9928788.552487 14570905.699029 299236.428641 11385107.810205 10560750.846886 12523345.694342 15058578.770256 14799501.226731 11804869.714656 14726605.752854 13994374.455830 14042737.445384 14330500.615470 
2 4047022.269521 13982248.334942  .  648018.086167 4070900.206343 2851537.257340 2997214.995625 882428.314369 4100465.185805 969652.747121 14161048.822945 3033762.187450 3976663.884464 1827655.372328 1078904.277496 817843.126767 2279190.426445 3037978.489061 222910.587456 61629.376112 885267.648793 
3 4690307.197828 14608196.965403 648018.086167  .  4717600.378370 3392741.235343 3468879.370921 274959.360634 4742994.726963 617588.414723 14789696.694585 3534912.990443 4614700.745444 2298057.562377 460895.866764 237506.420966 2853824.164170 2841825.430951 616724.614394 593448.312829 718081.534368 
4 806408.581304 10228066.533319 4070900.206343 4717600.378370  .  2666400.390039 3210238.003638 4947964.682574 852080.518496 4897579.306147 10374882.417031 2989005.627295 494730.512502 3341261.356135 5120028.157149 4858785.948156 2563254.519161 6100619.739830 4159305.812272 4124209.947372 4697182.900420 
5 2094779.358310 11376284.414957 2851537.257340 3392741.235343 2666400.390039  .  559128.786596 3506701.358827 2108432.083326 3231539.487613 11576594.329388 370329.690951 2943934.408237 1151650.923674 3853039.850560 3615393.147363 626095.112583 3659488.719753 2787716.405950 2912176.370002 2986532.116017 
6 2599558.339411 11551954.167586 2997214.995625 3468879.370921 3210238.003638 559128.786596  .  3541468.681211 2606207.944505 3210148.510583 11762222.064611 229771.799836 3500153.253788 1174622.003029 3920318.493439 3701687.670509 1031888.603484 3294388.515339 2894344.789413 3054834.727117 2965782.035147 
7 4892401.874335 14778882.561615 882428.314369 274959.360634 4947964.682574 3506701.358827 3541468.681211  .  4943444.193070 455094.715416 14963809.883062 3623642.104292 4859091.917221 2384259.241358 422987.765781 359134.807558 2993822.969048 2640915.328063 798885.886720 834243.255891 637097.559248 
8 66933.773239 9928788.552487 4100465.185805 4742994.726963 852080.518496 2108432.083326 2606207.944505 4943444.193070  .  4815579.110554 10095709.367322 2376824.059538 1330669.399212 3003359.402403 5178038.526315 4915642.725016 2193254.134842 5719326.841509 4144874.238140 4158999.422938 4593113.655245 
9 4768640.898621 14570905.699029 969652.747121 617588.414723 4897579.306147 3231539.487613 3210148.510583 455094.715416 4815579.110554  .  14762236.476944 3312153.393187 4854255.182827 2085276.645915 872616.439222 794613.044192 2766110.997411 2224505.178686 792463.210503 945505.732399 245714.834717 
10 10154944.442193 299236.428641 14161048.822945 14789696.694585 10374882.417031 11576594.329388 11762222.064611 14963809.883062 10095709.367322 14762236.476944  .  11592478.568694 10698248.354363 12721553.121134 15238456.340057 14978704.208583 11996265.143645 14950266.827660 14176944.146650 14221328.325731 14522663.745912 
11 2370614.536360 11385107.810205 3033762.187450 3534912.990443 2989005.627295 370329.690951 229771.799836 3623642.104292 2376824.059538 3312153.393187 11592478.568694  .  3288178.833336 1239694.143731 3991040.321771 3764421.725843 933309.857443 3503178.050000 2946204.181655 3092849.451558 3066625.885236 
12 1279008.131327 10560750.846886 3976663.884464 4614700.745444 494730.512502 2943934.408237 3500153.253788 4859091.917221 1330669.399212 4854255.182827 10698248.354363 3288178.833336  .  3476662.774846 4992923.789725 4735735.517319 2743224.819442 6220635.550328 4088897.875956 4025891.316218 4669590.273247 
13 2971256.227591 12523345.694342 1827655.372328 2298057.562377 3341261.356135 1151650.923674 1174622.003029 2384259.241358 3003359.402403 2085276.645915 12721553.121134 1239694.143731 3476662.774846  .  2752573.261514 2529420.680709 810105.993065 2759360.683202 1719750.659253 1884268.075408 1839687.932776 
14 5124087.295314 15058578.770256 1078904.277496 460895.866764 5120028.157149 3853039.850560 3920318.493439 422987.765781 5178038.526315 872616.439222 15238456.340057 3991040.321771 4992923.789725 2752573.261514  .  262852.239861 3314259.096691 2999027.805806 1075646.898383 1019550.342063 1059180.858022 
15 4861577.642083 14799501.226731 817843.126767 237506.420966 4858785.948156 3615393.147363 3701687.670509 359134.807558 4915642.725016 794613.044192 14978704.208583 3764421.725843 4735735.517319 2529420.680709 262852.239861  .  3067463.724317 2999402.667199 829095.440827 758000.000000 932436.941568 
16 2161341.178528 11804869.714656 2279190.426445 2853824.164170 2563254.519161 626095.112583 1031888.603484 2993822.969048 2193254.134842 2766110.997411 11996265.143645 933309.857443 2743224.819442 810105.993065 3314259.096691 3067463.724317  .  3550766.252515 2239260.156838 2340618.999325 2526491.331867 
17 5694069.515733 14726605.752854 3037978.489061 2841825.430951 6100619.739830 3659488.719753 3294388.515339 2640915.328063 5719326.841509 2224505.178686 14950266.827660 3503178.050000 6220635.550328 2759360.683202 2999027.805806 2999402.667199 3550766.252515  .  2816196.763367 3041662.499358 2185922.800558 
18 4093653.102059 13994374.455830 222910.587456 616724.614394 4159305.812272 2787716.405950 2894344.789413 798885.886720 4144874.238140 792463.210503 14176944.146650 2946204.181655 4088897.875956 1719750.659253 1075646.898383 829095.440827 2239260.156838 2816196.763367  .  239794.182582 678139.956056 
19 4105364.876597 14042737.445384 61629.376112 593448.312829 4124209.947372 2912176.370002 3054834.727117 834243.255891 4158999.422938 945505.732399 14221328.325731 3092849.451558 4025891.316218 1884268.075408 1019550.342063 758000.000000 2340618.999325 3041662.499358 239794.182582  .  876193.500318 
20 4547262.781059 14330500.615470 885267.648793 718081.534368 4697182.900420 2986532.116017 2965782.035147 637097.559248 4593113.655245 245714.834717 14522663.745912 3066625.885236 4669590.273247 1839687.932776 1059180.858022 932436.941568 2526491.331867 2185922.800558 678139.956056 876193.500318  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
