param V1=15;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=3;
param M=9000000;
param CV=100000;
param U=165;
param Dem:=
0 0
1 4
2 26
3 11
4 3
5 10
6 20
7 6
8 1
9 7
10 2
11 10
12 6
13 3
14 55
15 6
;

param a:=
0 0
1 6
2 23
3 28
4 31
5 7
6 28
7 30
8 0
9 120
10 277
11 311
12 118
13 203
14 194
15 322
;

param b:=
0 1440
1 578
2 608
3 566
4 518
5 603
6 525
7 622
8 576
9 847
10 973
11 1070
12 887
13 936
14 965
15 1043
;

param s:=
1 31
2 35
3 44
4 33
5 33
6 35
7 34
8 41
9 36
10 31
11 38
12 44
13 38
14 30
15 37
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	:=
0  .  5262161.688888 6253413.752504 5501721.836843 3246858.045865 4045187.472788 2931606.830733 3889004.650293 4940314.890774 3853164.316507 9938620.560722 4045454.818682 5884995.702632 2683105.508548 2748149.488292 3760147.457215 
1 5262161.688888  .  1017898.148146 247462.825491 4538814.145787 1336328.645955 2682313.965590 1373385.543101 336599.494949 1607927.762681 15170241.140140 1223171.799054 677057.767107 7809507.145140 3931507.498403 2517849.848581 
2 6253413.752504 1017898.148146  .  810911.591975 5487635.703106 2350097.463936 3694686.331747 2375206.014223 1318279.826137 2616513.025001 16175461.339016 2233943.842177 648740.394919 8762290.431731 4916761.341574 3455786.350456 
3 5501721.836843 247462.825491 810911.591975  .  4693093.329564 1543293.782791 2885684.615477 1612955.362061 584004.734570 1806711.797714 15403234.341527 1458147.351950 435066.075441 8055017.070125 4108730.619060 2663441.519914 
4 3246858.045865 4538814.145787 5487635.703106 4693093.329564  .  3280424.012228 2107400.223024 3537824.190092 4350846.415354 2999275.999304 11617983.223434 3570079.789024 4890593.981307 5634556.326810 803316.438273 2031866.070882 
5 4045187.472788 1336328.645955 2350097.463936 1543293.782791 3280424.012228  .  1345996.047542 478837.864000 1089518.228393 282631.809958 13891984.401085 374065.502285 1873042.116451 6668726.242694 2622555.311142 1344691.492499 
6 2931606.830733 2682313.965590 3694686.331747 2885684.615477 2107400.223024 1345996.047542  .  1475821.025734 2425294.540875 1079494.446489 12619228.092082 1545776.296881 3191108.523695 5612818.694738 1355525.359409 917208.574971 
7 3889004.650293 1373385.543101 2375206.014223 1612955.362061 3537824.190092 478837.864000 1475821.025734  .  1056945.850079 645628.778789 13800711.654839 178532.069948 2006161.381843 6454124.650175 2822723.737811 1721418.522614 
8 4940314.890774 336599.494949 1318279.826137 584004.734570 4350846.415354 1089518.228393 2425294.540875 1056945.850079  .  1370581.398531 14857520.964481 918737.160455 1011461.042255 7477183.662984 3710736.585909 2355949.142066 
9 3853164.316507 1607927.762681 2616513.025001 1806711.797714 2999275.999304 282631.809958 1079494.446489 645628.778789 1370581.398531  .  13662583.624630 603571.652747 2116511.415041 6498222.797042 2340480.775396 1089015.817149 
10 9938620.560722 15170241.140140 16175461.339016 15403234.341527 11617983.223434 13891984.401085 12619228.092082 13800711.654839 14857520.964481 13662583.624630  .  13947075.234615 15763126.824650 7734655.660080 11750417.245358 13227070.029678 
11 4045454.818682 1223171.799054 2233943.842177 1458147.351950 3570079.789024 374065.502285 1545776.296881 178532.069948 918737.160455 603571.652747 13947075.234615  .  1842255.891563 6621732.983140 2875966.856555 1692483.149104 
12 5884995.702632 677057.767107 648740.394919 435066.075441 4890593.981307 1873042.116451 3191108.523695 2006161.381843 1011461.042255 2116511.415041 15763126.824650 1842255.891563  .  8459441.145253 4354038.264646 2862366.468501 
13 2683105.508548 7809507.145140 8762290.431731 8055017.070125 5634556.326810 6668726.242694 5612818.694738 6454124.650175 7477183.662984 6498222.797042 7734655.660080 6621732.983140 8459441.145253  .  5308700.905118 6439783.438129 
14 2748149.488292 3931507.498403 4916761.341574 4108730.619060 803316.438273 2622555.311142 1355525.359409 2822723.737811 3710736.585909 2340480.775396 11750417.245358 2875966.856555 4354038.264646 5308700.905118  .  1530571.125430 
15 3760147.457215 2517849.848581 3455786.350456 2663441.519914 2031866.070882 1344691.492499 917208.574971 1721418.522614 2355949.142066 1089015.817149 13227070.029678 1692483.149104 2862366.468501 6439783.438129 1530571.125430  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	:=
0  .  63.145940 75.040965 66.020662 38.962297 48.542250 35.179282 46.668056 59.283779 46.237972 119.263447 48.545458 70.619948 32.197266 32.977794 45.121769 
1 63.145940  .  12.214778 2.969554 54.465770 16.035944 32.187768 16.480627 4.039194 19.295133 182.042894 14.678062 8.124693 93.714086 47.178090 30.214198 
2 75.040965 12.214778  .  9.730939 65.851628 28.201170 44.336236 28.502472 15.819358 31.398156 194.105536 26.807326 7.784885 105.147485 59.001136 41.469436 
3 66.020662 2.969554 9.730939  .  56.317120 18.519525 34.628215 19.355464 7.008057 21.680542 184.838812 17.497768 5.220793 96.660205 49.304767 31.961298 
4 38.962297 54.465770 65.851628 56.317120  .  39.365088 25.288803 42.453890 52.210157 35.991312 139.415799 42.840957 58.687128 67.614676 9.639797 24.382393 
5 48.542250 16.035944 28.201170 18.519525 39.365088  .  16.151953 5.746054 13.074219 3.391582 166.703813 4.488786 22.476505 80.024715 31.470664 16.136298 
6 35.179282 32.187768 44.336236 34.628215 25.288803 16.151953  .  17.709852 29.103534 12.953933 151.430737 18.549316 38.293302 67.353824 16.266304 11.006503 
7 46.668056 16.480627 28.502472 19.355464 42.453890 5.746054 17.709852  .  12.683350 7.747545 165.608540 2.142385 24.073937 77.449496 33.872685 20.657022 
8 59.283779 4.039194 15.819358 7.008057 52.210157 13.074219 29.103534 12.683350  .  16.446977 178.290252 11.024846 12.137533 89.726204 44.528839 28.271390 
9 46.237972 19.295133 31.398156 21.680542 35.991312 3.391582 12.953933 7.747545 16.446977  .  163.951003 7.242860 25.398137 77.978674 28.085769 13.068190 
10 119.263447 182.042894 194.105536 184.838812 139.415799 166.703813 151.430737 165.608540 178.290252 163.951003  .  167.364903 189.157522 92.815868 141.005007 158.724840 
11 48.545458 14.678062 26.807326 17.497768 42.840957 4.488786 18.549316 2.142385 11.024846 7.242860 167.364903  .  22.107071 79.460796 34.511602 20.309798 
12 70.619948 8.124693 7.784885 5.220793 58.687128 22.476505 38.293302 24.073937 12.137533 25.398137 189.157522 22.107071  .  101.513294 52.248459 34.348398 
13 32.197266 93.714086 105.147485 96.660205 67.614676 80.024715 67.353824 77.449496 89.726204 77.978674 92.815868 79.460796 101.513294  .  63.704411 77.277401 
14 32.977794 47.178090 59.001136 49.304767 9.639797 31.470664 16.266304 33.872685 44.528839 28.085769 141.005007 34.511602 52.248459 63.704411  .  18.366854 
15 45.121769 30.214198 41.469436 31.961298 24.382393 16.136298 11.006503 20.657022 28.271390 13.068190 158.724840 20.309798 34.348398 77.277401 18.366854  .  
;

