param V1=15;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=3;
param M=9000000;
param CV=100000;
param U=135;
param Dem:=
0 0
1 15
2 14
3 7
4 4
5 7
6 45
7 4
8 7
9 6
10 10
11 12
12 13
13 2
14 18
15 5
;

param a:=
0 0
1 7
2 15
3 42
4 21
5 9
6 0
7 39
8 38
9 255
10 374
11 276
12 207
13 366
14 390
15 138
;

param b:=
0 1440
1 509
2 608
3 624
4 535
5 563
6 510
7 603
8 637
9 972
10 1078
11 948
12 961
13 1085
14 1102
15 914
;

param s:=
1 37
2 41
3 33
4 41
5 43
6 30
7 39
8 39
9 44
10 39
11 44
12 40
13 30
14 34
15 38
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	:=
0  .  4838462.700073 10845792.714689 4996596.510626 3573523.586042 3729537.028909 6435129.960615 6350254.924804 5298607.726564 11435264.965011 6392179.253588 4401174.615941 10821888.818963 6260759.986615 4275271.108363 2833563.357329 
1 4838462.700073  .  15618319.182614 421812.292377 1368707.916248 2137017.887150 1637207.369272 1602408.178337 2463899.027964 16211954.232603 1614184.614596 457348.029404 15602108.796249 1444840.465242 1119701.411091 2318000.215703 
2 10845792.714689 15618319.182614  .  15818140.652428 14278388.207707 14028935.700900 17244815.522933 17174900.477732 15328969.797413 596022.658965 17209060.184101 15165957.469609 131097.292115 17060452.644054 14862462.569844 13385735.283876 
3 4996596.510626 421812.292377 15818140.652428  .  1665979.462659 2530316.027693 1440930.726996 1356776.090591 2871129.361419 16410377.955733 1395590.684979 783297.804159 15798851.888666 1277854.983948 1529003.943749 2619130.697388 
4 3573523.586042 1368707.916248 14278388.207707 1665979.462659  .  1129419.271130 3003762.841837 2969985.725555 2315732.994108 14872906.428805 2982784.472603 912240.461720 14264664.952602 2807400.080145 780397.341103 954387.950469 
5 3729537.028909 2137017.887150 14028935.700900 2530316.027693 1129419.271130  .  3627356.866921 3653720.000219 1584304.557211 14624950.281283 3634156.551389 1760389.846028 14025407.152735 3417032.314743 1033491.993196 974435.965059 
6 6435129.960615 1637207.369272 17244815.522933 1440930.726996 3003762.841837 3627356.866921  .  215406.592285 3356249.110242 17837807.019082 98488.578018 2094440.615057 17227072.337458 210950.231097 2603616.488656 3946940.330180 
7 6350254.924804 1602408.178337 17174900.477732 1356776.090591 2969985.725555 3653720.000219 215406.592285  .  3472711.921539 17767153.493174 117046.999107 2057758.365309 17155621.974152 325729.949498 2622617.551226 3920408.393267 
8 5298607.726564 2463899.027964 15328969.797413 2871129.361419 2315732.994108 1584304.557211 3356249.110242 3472711.921539  .  15923702.359062 3405137.602212 2350294.296466 15333484.021904 3161019.153691 1638032.652300 2548587.534302 
9 11435264.965011 16211954.232603 596022.658965 16410377.955733 14872906.428805 14624950.281283 17837807.019082 17767153.493174 15923702.359062  .  17801729.333129 15759818.326999 614976.105227 17653787.674321 15458092.977143 13981097.776641 
10 6392179.253588 1614184.614596 17209060.184101 1395590.684979 2982784.472603 3634156.551389 98488.578018 117046.999107 3405137.602212 17801729.333129  .  2071331.815524 17190625.972314 244131.112315 2606409.948569 3929692.350554 
11 4401174.615941 457348.029404 15165957.469609 783297.804159 912240.461720 1760389.846028 2094440.615057 2057758.365309 2350294.296466 15759818.326999 2071331.815524  .  15150333.011852 1901031.164921 807552.580331 1863844.741388 
12 10821888.818963 15602108.796249 131097.292115 15798851.888666 14264664.952602 14025407.152735 17227072.337458 17155621.974152 15333484.021904 614976.105227 17190625.972314 15150333.011852  .  17043491.817113 14853357.665525 13375241.638565 
13 6260759.986615 1444840.465242 17060452.644054 1277854.983948 2807400.080145 3417032.314743 210950.231097 325729.949498 3161019.153691 17653787.674321 244131.112315 1901031.164921 17043491.817113  .  2394340.163803 3747192.811959 
14 4275271.108363 1119701.411091 14862462.569844 1529003.943749 780397.341103 1033491.993196 2603616.488656 2622617.551226 1638032.652300 15458092.977143 2606409.948569 807552.580331 14853357.665525 2394340.163803  .  1485010.521848 
15 2833563.357329 2318000.215703 13385735.283876 2619130.697388 954387.950469 974435.965059 3946940.330180 3920408.393267 2548587.534302 13981097.776641 3929692.350554 1863844.741388 13375241.638565 3747192.811959 1485010.521848  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	:=
0  .  58.061552 130.149513 59.959158 42.882283 44.754444 77.221560 76.203059 63.583293 137.223180 76.706151 52.814095 129.862666 75.129120 51.303253 34.002760 
1 58.061552  .  187.419830 5.061748 16.424495 25.644215 19.646488 19.228898 29.566788 194.543451 19.370215 5.488176 187.225306 17.338086 13.436417 27.816003 
2 130.149513 187.419830  .  189.817688 171.340658 168.347228 206.937786 206.098806 183.947638 7.152272 206.508722 181.991490 1.573168 204.725432 178.349551 160.628823 
3 59.959158 5.061748 189.817688  .  19.991754 30.363792 17.291169 16.281313 34.453552 196.924535 16.747088 9.399574 189.586223 15.334260 18.348047 31.429568 
4 42.882283 16.424495 171.340658 19.991754  .  13.553031 36.045154 35.639829 27.788796 178.474877 35.793414 10.946886 171.175979 33.688801 9.364768 11.452655 
5 44.754444 25.644215 168.347228 30.363792 13.553031  .  43.528282 43.844640 19.011655 175.499403 43.609879 21.124678 168.304886 41.004388 12.401904 11.693232 
6 77.221560 19.646488 206.937786 17.291169 36.045154 43.528282  .  2.584879 40.274989 214.053684 1.181863 25.133287 206.724868 2.531403 31.243398 47.363284 
7 76.203059 19.228898 206.098806 16.281313 35.639829 43.844640 2.584879  .  41.672543 213.205842 1.404564 24.693100 205.867464 3.908759 31.471411 47.044901 
8 63.583293 29.566788 183.947638 34.453552 27.788796 19.011655 40.274989 41.672543  .  191.084428 40.861651 28.203532 184.001808 37.932230 19.656392 30.583050 
9 137.223180 194.543451 7.152272 196.924535 178.474877 175.499403 214.053684 213.205842 191.084428  .  213.620752 189.117820 7.379713 211.845452 185.497116 167.773173 
10 76.706151 19.370215 206.508722 16.747088 35.793414 43.609879 1.181863 1.404564 40.861651 213.620752  .  24.855982 206.287512 2.929573 31.276919 47.156308 
11 52.814095 5.488176 181.991490 9.399574 10.946886 21.124678 25.133287 24.693100 28.203532 189.117820 24.855982  .  181.803996 22.812374 9.690631 22.366137 
12 129.862666 187.225306 1.573168 189.586223 171.175979 168.304886 206.724868 205.867464 184.001808 7.379713 206.287512 181.803996  .  204.521902 178.240292 160.502900 
13 75.129120 17.338086 204.725432 15.334260 33.688801 41.004388 2.531403 3.908759 37.932230 211.845452 2.929573 22.812374 204.521902  .  28.732082 44.966314 
14 51.303253 13.436417 178.349551 18.348047 9.364768 12.401904 31.243398 31.471411 19.656392 185.497116 31.276919 9.690631 178.240292 28.732082  .  17.820126 
15 34.002760 27.816003 160.628823 31.429568 11.452655 11.693232 47.363284 47.044901 30.583050 167.773173 47.156308 22.366137 160.502900 44.966314 17.820126  .  
;

