param V1=15;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=2;
param M=9000000;
param CV=100000;
param U=75;
param Dem:=
0 0
1 25
2 11
3 10
4 9
5 8
6 14
7 8
8 12
9 5
10 3
11 6
12 9
13 9
14 7
15 2
;

param a:=
0 0
1 1
2 3
3 1
4 2
5 3
6 1
7 0
8 0
9 349
10 272
11 40
12 428
13 401
14 119
15 461
;

param b:=
0 1440
1 490
2 513
3 527
4 601
5 497
6 535
7 543
8 549
9 1039
10 1017
11 777
12 1185
13 1128
14 841
15 1145
;

param s:=
1 44
2 32
3 37
4 45
5 36
6 35
7 44
8 37
9 32
10 41
11 35
12 38
13 35
14 44
15 40
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	:=
0  .  11528855.603658 3043245.438672 11040101.204699 6354625.307601 3064952.293267 4478375.269001 417736.088937 5282240.881482 10796350.451889 5558849.251419 9859896.308785 4225645.612211 5395808.425065 4054110.657099 2188424.833071 
1 11528855.603658  .  14307546.846682 588894.897244 17847146.865816 13366725.587443 15968717.168890 11356954.463676 16759477.259748 858792.879570 17064031.284840 1700970.067344 15714859.453715 16921107.674440 15514357.581608 13430268.001794 
2 3043245.438672 14307546.846682  .  13788081.050313 3626392.367078 1686306.116931 1847317.311671 3383164.837840 2543442.763264 13532717.960558 2912152.228164 12613195.405606 1621816.870057 2912614.687871 1353448.314492 887254.242030 
3 11040101.204699 588894.897244 13788081.050313  .  17341618.907415 12821578.767453 15464768.905483 10879727.827938 16252381.455651 272042.735613 16561958.917048 1180336.227522 15211050.328298 16426224.584182 15006711.951990 12913720.556060 
4 6354625.307601 17847146.865816 3626392.367078 17341618.907415  .  5047212.125520 1879712.970110 6590761.449180 1092114.742140 17090882.506179 805356.691162 16162574.045615 2133563.826090 1091845.337033 2336804.608862 4459618.747158 
5 3064952.293267 13366725.587443 1686306.116931 12821578.767453 5047212.125520  .  3445170.470383 3480860.215521 4025720.711873 12557806.396023 4426803.293574 11666085.363137 3248148.451041 4501110.973971 2967908.977715 1485291.274464 
6 4478375.269001 15968717.168890 1847317.311671 15464768.905483 1879712.970110 3445170.470383  .  4725291.903153 806865.441074 15214751.646018 1100812.813334 14285395.867458 253900.000000 1066299.943731 494149.865931 2618584.415290 
7 417736.088937 11356954.463676 3383164.837840 10879727.827938 6590761.449180 3480860.215521 4725291.903153  .  5532013.453527 10640440.970185 5789206.056101 9700999.743325 4475103.525060 5602645.432294 4321216.034868 2550682.530226 
8 5282240.881482 16759477.259748 2543442.763264 16252381.455651 1092114.742140 4025720.711873 806865.441074 5532013.453527  .  16001167.576461 412620.370316 15073628.233773 1057393.441440 675963.941346 1245791.768314 3368273.424174 
9 10796350.451889 858792.879570 13532717.960558 272042.735613 17090882.506179 12557806.396023 15214751.646018 10640440.970185 16001167.576461  .  16312522.728260 941438.739377 14961107.084705 16179415.486352 14755408.801521 12659466.717441 
10 5558849.251419 17064031.284840 2912152.228164 16561958.917048 805356.691162 4426803.293574 1100812.813334 5789206.056101 412620.370316 16312522.728260  .  15382325.302112 1353191.457259 408415.719580 1580206.853548 3713474.950771 
11 9859896.308785 1700970.067344 12613195.405606 1180336.227522 16162574.045615 11666085.363137 14285395.867458 9700999.743325 15073628.233773 941438.739377 15382325.302112  .  14031647.789907 15245950.665669 13828041.256809 11737605.570558 
12 4225645.612211 15714859.453715 1621816.870057 15211050.328298 2133563.826090 3248148.451041 253900.000000 4475103.525060 1057393.441440 14961107.084705 1353191.457259 14031647.789907  .  1294917.897011 281289.352802 2373075.053596 
13 5395808.425065 16921107.674440 2912614.687871 16426224.584182 1091845.337033 4501110.973971 1066299.943731 5602645.432294 675963.941346 16179415.486352 408415.719580 15245950.665669 1294917.897011  .  1559277.941869 3660451.088322 
14 4054110.657099 15514357.581608 1353448.314492 15006711.951990 2336804.608862 2967908.977715 494149.865931 4321216.034868 1245791.768314 14755408.801521 1580206.853548 13828041.256809 281289.352802 1559277.941869  .  2133288.196658 
15 2188424.833071 13430268.001794 887254.242030 12913720.556060 4459618.747158 1485291.274464 2618584.415290 2550682.530226 3368273.424174 12659466.717441 3713474.950771 11737605.570558 2373075.053596 3660451.088322 2133288.196658  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	:=
0  .  138.346267 36.518945 132.481214 76.255504 36.779428 53.740503 5.012833 63.386891 129.556205 66.706191 118.318756 50.707747 64.749701 48.649328 26.261098 
1 138.346267  .  171.690562 7.066739 214.165762 160.400707 191.624606 136.283454 201.113727 10.305515 204.768375 20.411641 188.578313 203.053292 186.172291 161.163216 
2 36.518945 171.690562  .  165.456973 43.516708 20.235673 22.167808 40.597978 30.521313 162.392616 34.945827 151.358345 19.461802 34.951376 16.241380 10.647051 
3 132.481214 7.066739 165.456973  .  208.099427 153.858945 185.577227 130.556734 195.028577 3.264513 198.743507 14.164035 182.532604 197.114695 180.080543 154.964647 
4 76.255504 214.165762 43.516708 208.099427  .  60.566546 22.556556 79.089137 13.105377 205.090590 9.664280 193.950889 25.602766 13.102144 28.041655 53.515425 
5 36.779428 160.400707 20.235673 153.858945 60.566546  .  41.342046 41.770323 48.308649 150.693677 53.121640 139.993024 38.977781 54.013332 35.614908 17.823495 
6 53.740503 191.624606 22.167808 185.577227 22.556556 41.342046  .  56.703503 9.682385 182.577020 13.209754 171.424750 3.046800 12.795599 5.929798 31.423013 
7 5.012833 136.283454 40.597978 130.556734 79.089137 41.770323 56.703503  .  66.384161 127.685292 69.470473 116.411997 53.701242 67.231745 51.854592 30.608190 
8 63.386891 201.113727 30.521313 195.028577 13.105377 48.308649 9.682385 66.384161  .  192.014011 4.951444 180.883539 12.688721 8.111567 14.949501 40.419281 
9 129.556205 10.305515 162.392616 3.264513 205.090590 150.693677 182.577020 127.685292 192.014011  .  195.750273 11.297265 179.533285 194.152986 177.064906 151.913601 
10 66.706191 204.768375 34.945827 198.743507 9.664280 53.121640 13.209754 69.470473 4.951444 195.750273  .  184.587904 16.238297 4.900989 18.962482 44.561699 
11 118.318756 20.411641 151.358345 14.164035 193.950889 139.993024 171.424750 116.411997 180.883539 11.297265 184.587904  .  168.379773 182.951408 165.936495 140.851267 
12 50.707747 188.578313 19.461802 182.532604 25.602766 38.977781 3.046800 53.701242 12.688721 179.533285 16.238297 168.379773  .  15.539015 3.375472 28.476901 
13 64.749701 203.053292 34.951376 197.114695 13.102144 54.013332 12.795599 67.231745 8.111567 194.152986 4.900989 182.951408 15.539015  .  18.711335 43.925413 
14 48.649328 186.172291 16.241380 180.080543 28.041655 35.614908 5.929798 51.854592 14.949501 177.064906 18.962482 165.936495 3.375472 18.711335  .  25.599458 
15 26.261098 161.163216 10.647051 154.964647 53.515425 17.823495 31.423013 30.608190 40.419281 151.913601 44.561699 140.851267 28.476901 43.925413 25.599458  .  
;

