param V1=15;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=3;
param M=9000000;
param CV=100000;
param U=93;
param Dem:=
0 0
1 25
2 20
3 2
4 3
5 13
6 3
7 9
8 3
9 12
10 12
11 5
12 31
13 5
14 2
15 2
;

param a:=
0 0
1 1
2 5
3 1
4 4
5 1
6 3
7 4
8 2
9 193
10 190
11 221
12 207
13 242
14 260
15 189
;

param b:=
0 1440
1 549
2 582
3 512
4 534
5 521
6 493
7 566
8 583
9 907
10 944
11 901
12 945
13 903
14 934
15 852
;

param s:=
1 44
2 34
3 43
4 32
5 41
6 31
7 42
8 41
9 36
10 41
11 43
12 35
13 31
14 32
15 31
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	:=
0  .  1274385.518593 4248804.335340 6091415.649092 3750683.812320 4640130.714754 468269.687253 1154958.860739 3050426.465267 5452741.003385 5363598.853382 5951133.406335 1929891.978842 3740957.483052 2045634.576360 9938620.560722 
1 1274385.518593  .  3907717.703468 5406104.114795 3718124.334930 4159489.031119 1152961.426068 662865.174828 2999838.663995 4750028.042022 4723167.065646 5206965.424314 655552.667602 3091226.507392 2284702.547379 10882600.267399 
2 4248804.335340 3907717.703468  .  2207973.607179 1016556.432275 587533.360755 4566713.980533 4539909.167594 1342280.812647 1754920.251749 1509770.744186 2252786.456813 3876857.785630 1187748.327719 2379224.835950 13981238.221631 
3 6091415.649092 5406104.114795 2207973.607179  .  3205046.971575 1633068.675837 6316020.472576 6068788.599053 3506554.755027 656486.846784 742848.416570 358463.401200 5132835.325627 2354943.621406 4470570.345045 15996484.665076 
4 3750683.812320 3718124.334930 1016556.432275 3205046.971575  .  1603450.707069 4135281.920256 4283954.230615 723927.178658 2771468.147030 2523424.879009 3267258.085919 3859273.233395 1826528.097238 1720624.363422 13212323.502322 
5 4640130.714754 4159489.031119 587533.360755 1633068.675837 1603450.707069  .  4922569.212312 4811149.471800 1878680.390593 1169179.284798 922974.717964 1665390.083434 4039030.341555 1147688.947407 2874744.672140 14460022.523496 
6 468269.687253 1152961.426068 4566713.980533 6316020.472576 4135281.920256 4922569.212312  .  805782.582338 3422943.867492 5668243.577159 5600366.109461 6153639.550705 1781419.616486 3961678.165879 2455340.245261 9795329.318098 
7 1154958.860739 662865.174828 4539909.167594 6068788.599053 4283954.230615 4811149.471800 805782.582338  .  3560312.470837 5412643.169469 5385713.680656 5867905.920343 1120634.721932 3752296.326251 2737232.596986 10283183.220190 
8 3050426.465267 2999838.663995 1342280.812647 3506554.755027 723927.178658 1878680.390593 3422943.867492 3560312.470837  .  2976261.428369 2776227.368210 3497275.493867 3170187.043378 1622985.104676 1061952.861477 12651121.133323 
9 5452741.003385 4750028.042022 1754920.251749 656486.846784 2771468.147030 1169179.284798 5668243.577159 5412643.169469 2976261.428369  .  296871.975774 524061.112848 4478756.579677 1711882.671213 3893378.282417 15371223.215476 
10 5363598.853382 4723167.065646 1509770.744186 742848.416570 2523424.879009 922974.717964 5600366.109461 5385713.680656 2776227.368210 296871.975774  .  743986.263314 4490866.505475 1642218.332013 3728871.191125 15258027.597629 
11 5951133.406335 5206965.424314 2252786.456813 358463.401200 3267258.085919 1665390.083434 6153639.550705 5867905.920343 3497275.493867 524061.112848 743986.263314  .  4901067.480662 2213162.617161 4417061.466631 15878278.332678 
12 1929891.978842 655552.667602 3876857.785630 5132835.325627 3859273.233395 4039030.341555 1781419.616486 1120634.721932 3170187.043378 4478756.579677 4490866.505475 4901067.480662  .  2912423.420452 2641684.472075 11399091.649776 
13 3740957.483052 3091226.507392 1187748.327719 2354943.621406 1826528.097238 1147688.947407 3961678.165879 3752296.326251 1622985.104676 1711882.671213 1642218.332013 2213162.617161 2912423.420452  .  2311618.301104 13665196.731112 
14 2045634.576360 2284702.547379 2379224.835950 4470570.345045 1720624.363422 2874744.672140 2455340.245261 2737232.596986 1061952.861477 3893378.282417 3728871.191125 4417061.466631 2641684.472075 2311618.301104  .  11602013.429142 
15 9938620.560722 10882600.267399 13981238.221631 15996484.665076 13212323.502322 14460022.523496 9795329.318098 10283183.220190 12651121.133323 15371223.215476 15258027.597629 15878278.332678 11399091.649776 13665196.731112 11602013.429142  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	:=
0  .  15.292626 50.985652 73.096988 45.008206 55.681569 5.619236 13.859506 36.605118 65.432892 64.363186 71.413601 23.158704 44.891490 24.547615 119.263447 
1 15.292626  .  46.892612 64.873249 44.617492 49.913868 13.835537 7.954382 35.998064 57.000337 56.678005 62.483585 7.866632 37.094718 27.416431 130.591203 
2 50.985652 46.892612  .  26.495683 12.198677 7.050400 54.800568 54.478910 16.107370 21.059043 18.117249 27.033437 46.522293 14.252980 28.550698 167.774859 
3 73.096988 64.873249 26.495683  .  38.460564 19.596824 75.792246 72.825463 42.078657 7.877842 8.914181 4.301561 61.594024 28.259323 53.646844 191.957816 
4 45.008206 44.617492 12.198677 38.460564  .  19.241408 49.623383 51.407451 8.687126 33.257618 30.281099 39.207097 46.311279 21.918337 20.647492 158.547882 
5 55.681569 49.913868 7.050400 19.596824 19.241408  .  59.070831 57.733794 22.544165 14.030151 11.075697 19.984681 48.468364 13.772267 34.496936 173.520270 
6 5.619236 13.835537 54.800568 75.792246 49.623383 59.070831  .  9.669391 41.075326 68.018923 67.204393 73.843675 21.377035 47.540138 29.464083 117.543952 
7 13.859506 7.954382 54.478910 72.825463 51.407451 57.733794 9.669391  .  42.723750 64.951718 64.628564 70.414871 13.447617 45.027556 32.846791 123.398199 
8 36.605118 35.998064 16.107370 42.078657 8.687126 22.544165 41.075326 42.723750  .  35.715137 33.314728 41.967306 38.042245 19.475821 12.743434 151.813454 
9 65.432892 57.000337 21.059043 7.877842 33.257618 14.030151 68.018923 64.951718 35.715137  .  3.562464 6.288733 53.745079 20.542592 46.720539 184.454679 
10 64.363186 56.678005 18.117249 8.914181 30.281099 11.075697 67.204393 64.628564 33.314728 3.562464  .  8.927835 53.890398 19.706620 44.746454 183.096331 
11 71.413601 62.483585 27.033437 4.301561 39.207097 19.984681 73.843675 70.414871 41.967306 6.288733 8.927835  .  58.812810 26.557951 53.004738 190.539340 
12 23.158704 7.866632 46.522293 61.594024 46.311279 48.468364 21.377035 13.447617 38.042245 53.745079 53.890398 58.812810  .  34.949081 31.700214 136.789100 
13 44.891490 37.094718 14.252980 28.259323 21.918337 13.772267 47.540138 45.027556 19.475821 20.542592 19.706620 26.557951 34.949081  .  27.739420 163.982361 
14 24.547615 27.416431 28.550698 53.646844 20.647492 34.496936 29.464083 32.846791 12.743434 46.720539 44.746454 53.004738 31.700214 27.739420  .  139.224161 
15 119.263447 130.591203 167.774859 191.957816 158.547882 173.520270 117.543952 123.398199 151.813454 184.454679 183.096331 190.539340 136.789100 163.982361 139.224161  .  
;

