param N=140;
param V1=20;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=3;
param FC=83333.3;
param M=9000000;
param CV=100000;
param U=231;
param Dem:=
0 0
1 16
2 14
3 14
4 18
5 77
6 6
7 15
8 25
9 2
10 20
11 1
12 16
13 3
14 17
15 14
16 2
17 18
18 3
19 11
20 13
;

param a:=
0 0
1 0
2 6
3 3
4 8
5 7
6 1
7 6
8 2
9 8
10 2
11 263
12 159
13 187
14 142
15 62
16 157
17 284
18 153
19 140
20 143
;

param b:=
0 1440
1 490
2 565
3 485
4 541
5 531
6 501
7 595
8 575
9 530
10 586
11 1010
12 819
13 880
14 894
15 832
16 831
17 962
18 914
19 822
20 856
;

param s:=
1 36
2 31
3 45
4 41
5 43
6 40
7 42
8 31
9 41
10 30
11 42
12 33
13 40
14 35
15 38
16 35
17 34
18 39
19 30
20 31
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
0  .  5836119.248268 4066892.361497 802883.634159 5165572.437785 3964294.946141 5162877.024489 1526822.962887 1954987.624002 3738360.651409 1524538.700722 3108696.633404 4640264.061452 10583514.286380 4325518.368936 3155504.012040 11127311.882481 10653684.089553 2971256.227591 10590060.680657 3247622.530406 
1 5836119.248268  .  1859126.074262 5959113.139554 1099684.286511 1874992.826653 2299301.730961 5353849.762554 4123932.047209 2702860.943519 5146898.884765 4565378.526753 2518981.421130 16289107.940277 1726059.002468 2890866.003467 16825559.111364 16349079.545956 3183967.752663 16281536.198406 2588513.693222 
2 4066892.361497 1859126.074262  .  4301574.043301 1673207.318296 570775.770334 1704807.194377 3851276.993414 2272219.340205 1024966.575065 3636320.520801 2841049.058876 1466678.110561 14438235.309414 1213769.006030 1032557.954790 14973529.415939 14496994.880319 1331132.574164 14429071.255628 927056.125593 
3 802883.634159 5959113.139554 4301574.043301  .  5169581.315735 4094390.349002 5585426.798374 930705.501219 2444734.950869 4153024.166797 1028925.935138 3799900.179733 5084240.644383 10754389.489878 4335639.197396 3505261.442460 11300655.676553 10831988.515965 3379977.186314 10771701.929129 3410141.699402 
4 5165572.437785 1099684.286511 1673207.318296 5169581.315735  .  1350061.780068 2865024.903906 4473413.825033 3681263.370095 2693484.035594 4276557.910283 4504885.912644 2886738.569736 15730043.949080 840799.720504 2601064.928063 16271651.511140 15796434.044746 2913176.472512 15731202.865960 2022352.800577 
5 3964294.946141 1874992.826653 570775.770334 4094390.349002 1350061.780068  .  2256849.337018 3542859.446831 2345846.288656 1507380.197561 3330669.687916 3205331.304458 2037434.234521 14464208.136293 695838.846286 1264058.246285 15003358.642984 14527289.592350 1574325.649286 14460846.615603 720437.006268 
6 5162877.024489 2299301.730961 1704807.194377 5585426.798374 2865024.903906 2256849.337018  .  5317250.553623 3208134.302052 1433415.658488 5105230.848845 2815119.221408 537963.985783 14984427.656070 2784600.404008 2096950.876869 15504736.098367 15030674.244690 2207759.719716 14959176.718322 2527117.055065 
7 1526822.962887 5353849.762554 3851276.993414 930705.501219 4473413.825033 3542859.446831 5317250.553623  .  2440795.208533 3921281.678227 215046.064833 4004777.038855 4857088.564150 11638791.985855 3663534.348140 3227284.463756 12185259.153994 11718880.717884 3183346.259834 11659807.882637 2925532.447265 
8 1954987.624002 4123932.047209 2272219.340205 2444734.950869 3681263.370095 2345846.288656 3208134.302052 2440795.208533  .  1788241.105109 2261666.544829 1632232.760956 2685588.496028 12166571.359261 2899133.348089 1266675.475408 12702343.126368 12225829.155113 1034623.197111 12158104.112484 1662391.906260 
9 3738360.651409 2702860.943519 1024966.575065 4153024.166797 2693484.035594 1507380.197561 1433415.658488 3921281.678227 1788241.105109  .  3712529.031536 1867187.545732 938559.172349 13780299.992743 2199198.472171 702162.381504 14308809.791524 13832821.667324 774364.520107 13762999.231999 1369709.494747 
10 1524538.700722 5146898.884765 3636320.520801 1028925.935138 4276557.910283 3330669.687916 5105230.848845 215046.064833 2261666.544829 3712529.031536  .  3844398.947240 4647432.840827 11774872.780629 3462207.418685 3017098.062709 12321272.571451 11853577.937905 2978739.451513 11793805.533839 2710698.295643 
11 3108696.633404 4565378.526753 2841049.058876 3799900.179733 4504885.912644 3205331.304458 2815119.221408 4004777.038855 1632232.760956 1867187.545732 3844398.947240  .  2309500.712478 12182994.877235 3886701.192289 1957896.144932 12700059.461559 12226945.875096 1665810.827897 12154931.473461 2740785.764218 
12 4640264.061452 2518981.421130 1466678.110561 5084240.644383 2886738.569736 2037434.234521 537963.985783 4857088.564150 2685588.496028 938559.172349 4647432.840827 2309500.712478  .  14460566.868902 2648360.708061 1630687.649429 14982254.051043 14507797.110520 1705175.008613 14436548.898542 2168337.192413 
13 10583514.286380 16289107.940277 14438235.309414 10754389.489878 15730043.949080 14464208.136293 14984427.656070 11638791.985855 12166571.359261 13780299.992743 11774872.780629 12182994.877235 14460566.868902  .  14894510.493803 13418123.399343 546468.169247 125563.091711 13144836.901232 147201.528525 13746382.052380 
14 4325518.368936 1726059.002468 1213769.006030 4335639.197396 840799.720504 695838.846286 2784600.404008 3663534.348140 2899133.348089 2199198.472171 3462207.418685 3886701.192289 2648360.708061 14894510.493803  .  1932213.510459 15436555.397173 14961572.166053 2236166.686542 14896611.502620 1240953.480192 
15 3155504.012040 2890866.003467 1032557.954790 3505261.442460 2601064.928063 1264058.246285 2096950.876869 3227284.463756 1266675.475408 702162.381504 3017098.062709 1957896.144932 1630687.649429 13418123.399343 1932213.510459  .  13952177.766213 13475640.097969 312166.622175 13407329.096058 819406.327776 
16 11127311.882481 16825559.111364 14973529.415939 11300655.676553 16271651.511140 15003358.642984 15504736.098367 12185259.153994 12702343.126368 14308809.791524 12321272.571451 12700059.461559 14982254.051043 546468.169247 15436555.397173 13952177.766213  .  476542.978125 13677578.894673 545904.066664 14285921.064111 
17 10653684.089553 16349079.545956 14496994.880319 10831988.515965 15796434.044746 14527289.592350 15030674.244690 11718880.717884 12225829.155113 13832821.667324 11853577.937905 12226945.875096 14507797.110520 125563.091711 14961572.166053 13475640.097969 476542.978125  .  13201094.365620 77007.661956 13809954.769658 
18 2971256.227591 3183967.752663 1331132.574164 3379977.186314 2913176.472512 1574325.649286 2207759.719716 3183346.259834 1034623.197111 774364.520107 2978739.451513 1665810.827897 1705175.008613 13144836.901232 2236166.686542 312166.622175 13677578.894673 13201094.365620  .  13132391.567799 1078978.373277 
19 10590060.680657 16281536.198406 14429071.255628 10771701.929129 15731202.865960 14460846.615603 14959176.718322 11659807.882637 12158104.112484 13762999.231999 11793805.533839 12154931.473461 14436548.898542 147201.528525 14896611.502620 13407329.096058 545904.066664 77007.661956 13132391.567799  .  13743699.277851 
20 3247622.530406 2588513.693222 927056.125593 3410141.699402 2022352.800577 720437.006268 2527117.055065 2925532.447265 1662391.906260 1369709.494747 2710698.295643 2740785.764218 2168337.192413 13746382.052380 1240953.480192 819406.327776 14285921.064111 13809954.769658 1078978.373277 13743699.277851  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	:=
