param N=400;
param V1=10;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=4;
param FC=83333.3;
param M=9000000;
param CV=100000;
param U=54;
param Dem:=
0 0
1 4
2 6
3 3
4 12
5 9
6 11
7 8
8 6
9 6
10 18
;

param a:=
0 0
1 8
2 16
3 18
4 17
5 13
6 177
7 94
8 121
9 119
10 280
;

param b:=
0 1440
1 536
2 535
3 612
4 555
5 512
6 946
7 849
8 867
9 791
10 1042
;

param s:=
1 33
2 31
3 41
4 42
5 38
6 37
7 32
8 39
9 39
10 41
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  4574460.144104 2647787.765286 3067014.316889 4441655.159960 4768640.898621 5450683.586487 10887892.994055 5450380.612398 10933500.059908 5165572.437785 
1 4574460.144104  .  2999436.913822 3416995.348256 264338.967994 194692.192961 2473614.377788 15297332.432160 2517473.974046 15336907.379586 1175000.000000 
2 2647787.765286 2999436.913822  .  640852.627365 3019282.459460 3155859.225314 2909388.109208 12530390.312357 2899490.315555 12564399.965378 4039385.695870 
3 3067014.316889 3416995.348256 640852.627365  .  3474902.487840 3554191.846257 2831453.849174 12424711.855411 2810360.297186 12455215.560559 4516573.171111 
4 4441655.159960 264338.967994 3019282.459460 3474902.487840  .  409940.800604 2715774.106954 15214909.875842 2758389.620775 15255556.014777 1048706.865621 
5 4768640.898621 194692.192961 3155859.225314 3554191.846257 409940.800604  .  2443931.230620 15483421.328957 2489937.485159 15522751.279976 1124128.573607 
6 5450683.586487 2473614.377788 2909388.109208 2831453.849174 2715774.106954 2443931.230620  .  15230114.948023 52791.097734 15258618.676669 3534550.762120 
7 10887892.994055 15297332.432160 12530390.312357 12424711.855411 15214909.875842 15483421.328957 15230114.948023  .  15202943.586359 76471.236423 16031762.770825 
8 5450380.612398 2517473.974046 2899490.315555 2810360.297186 2758389.620775 2489937.485159 52791.097734 15202943.586359  .  15231236.609678 3582708.641517 
9 10933500.059908 15336907.379586 12564399.965378 12455215.560559 15255556.014777 15522751.279976 15258618.676669 76471.236423 15231236.609678  .  16075089.641119 
10 5165572.437785 1175000.000000 4039385.695870 4516573.171111 1048706.865621 1124128.573607 3534550.762120 16031762.770825 3582708.641517 16075089.641119  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  54.893522 31.773453 36.804172 53.299862 57.223691 65.408203 130.654716 65.404567 131.202001 61.986869 
1 54.893522  .  35.993243 41.003944 3.172068 2.336306 29.683373 183.567989 30.209688 184.042889 14.100000 
2 31.773453 35.993243  .  7.690232 36.231390 37.870311 34.912657 150.364684 34.793884 150.772800 48.472628 
3 36.804172 41.003944 7.690232  .  41.698830 42.650302 33.977446 149.096542 33.724324 149.462587 54.198878 
4 53.299862 3.172068 36.231390 41.698830  .  4.919290 32.589289 182.578919 33.100675 183.066672 12.584482 
5 57.223691 2.336306 37.870311 42.650302 4.919290  .  29.327175 185.801056 29.879250 186.273015 13.489543 
6 65.408203 29.683373 34.912657 33.977446 32.589289 29.327175  .  182.761379 0.633493 183.103424 42.414609 
7 130.654716 183.567989 150.364684 149.096542 182.578919 185.801056 182.761379  .  182.435323 0.917655 192.381153 
8 65.404567 30.209688 34.793884 33.724324 33.100675 29.879250 0.633493 182.435323  .  182.774839 42.992504 
9 131.202001 184.042889 150.772800 149.462587 183.066672 186.273015 183.103424 0.917655 182.774839  .  192.901076 
10 61.986869 14.100000 48.472628 54.198878 12.584482 13.489543 42.414609 192.381153 42.992504 192.901076  .  
;

param E:=
[*,*,1]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  55.210193 29.291477 51.058788 54.244468 59.690544 65.171523 121.539591 71.977408 135.749038 59.279852 
1 70.314781  .  33.397630 49.105664 3.143027 3.182720 23.677818 331.891130 29.427981 218.100794 18.471777 
2 30.233579 34.438266  .  9.439217 48.228140 40.688506 42.819025 151.302173 32.718656 149.472915 47.823492 
3 35.326832 51.860656 8.024512  .  41.160548 60.244617 26.988038 114.315195 34.661701 138.660823 67.719960 
4 43.063551 1.783008 32.124163 39.398622  .  4.537313 33.034406 182.817278 66.392869 163.667350 14.879180 
5 88.374666 2.409905 47.834701 42.274834 5.572725  .  40.050731 162.702835 31.146715 149.423728 14.542178 
6 63.413649 29.800676 40.375977 23.786409 31.211755 43.340615  .  332.310392 0.540301 142.704309 47.342760 
7 141.021351 181.479338 293.117797 154.127414 234.672057 179.345188 195.088938  .  126.721268 1.414031 232.234044 
8 61.266926 26.716995 39.517598 34.543962 35.009487 28.135577 0.486366 201.593788  .  186.657594 59.620343 
9 187.933150 244.059972 139.150025 157.643070 145.484019 172.093888 168.309913 0.920322 260.294184  .  190.533695 
10 63.321240 16.088859 71.832937 53.457584 12.249520 12.884489 40.231564 237.793196 41.620365 190.819139  .  
[*,*,2]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  49.257214 32.490335 38.220948 50.927929 60.992442 70.190822 125.533884 64.727925 127.840206 63.804481 
1 44.615285  .  35.870875 35.398225 2.865118 2.234703 39.869202 299.488570 32.300257 178.569571 18.728439 
2 41.327755 33.299313  .  9.769643 50.790580 40.835842 44.794593 143.359894 35.266750 107.882458 64.399882 
3 48.883226 39.505370 11.721636  .  41.234693 50.724611 33.493164 165.601773 35.449967 152.784574 57.318785 
4 95.442754 3.973494 52.399000 42.754750  .  5.286365 34.314485 190.322491 46.350114 206.041750 12.279883 
5 61.976005 2.293635 43.572268 43.255438 5.075139  .  31.375339 181.829195 32.221076 127.246944 16.303630 
6 65.182049 31.781992 34.083361 33.919164 30.434188 35.779375  .  278.989268 0.798563 135.265354 42.356530 
7 170.463138 159.912206 152.781138 148.523198 212.735528 196.483770 144.184951  .  184.430259 0.724705 161.683158 
8 63.316381 42.761779 35.604482 36.221890 32.035175 22.598513 0.610521 181.761890  .  131.832155 42.449934 
9 147.630884 189.169710 150.053662 162.894611 161.414443 195.114883 179.814316 0.881308 191.617254  .  209.066388 
10 65.760196 18.757012 38.829348 54.774215 11.915973 12.959172 44.384698 177.339595 43.713080 197.668220  .  
[*,*,3]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  56.608797 33.077575 41.460980 55.515043 56.192415 71.423077 130.499241 59.572639 122.279663 63.873613 
1 62.397140  .  37.412548 48.802189 3.400568 2.532696 25.463999 196.095373 30.214555 197.152500 12.527244 
2 42.760658 35.925332  .  6.317513 24.279172 37.388868 24.146412 149.255948 34.569457 181.664789 54.504451 
3 39.014331 47.953210 6.874312  .  46.291641 56.242052 54.809101 194.483248 33.927851 150.121839 45.382727 
4 36.709206 3.008790 35.984918 43.745507  .  4.618548 31.942325 183.815036 25.665247 184.795259 19.645468 
5 52.105757 2.535734 36.844054 41.190014 5.034132  .  24.132554 167.351104 29.672703 164.900609 12.208654 
6 63.022490 29.146022 37.049550 37.944077 30.855082 25.814231  .  169.646545 0.605174 194.191637 55.381885 
7 107.090562 200.611801 163.327721 147.568279 223.303378 219.528498 253.876449  .  185.260244 1.084503 225.781517 
8 74.374813 30.876776 33.809314 35.481586 34.299129 39.027945 0.498568 155.988526  .  232.515930 48.874483 
9 118.124326 141.237212 148.935863 139.022235 159.132897 204.406534 185.661441 0.977938 191.030071  .  185.636614 
10 56.752959 14.155331 57.740549 57.337528 12.070961 13.307484 46.322922 171.512488 48.073620 192.659850  .  
[*,*,4]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  62.859997 31.636385 63.120723 56.361215 53.231527 58.467783 130.300102 63.106558 140.933863 60.343895 
1 73.775167  .  32.743017 36.043923 2.752836 2.079341 23.180438 215.806764 33.496891 150.952764 10.838258 
2 39.230750 33.992005  .  6.958636 28.842194 33.912005 38.165174 137.681239 34.607409 119.765746 55.783013 
3 48.090407 53.509616 7.048994  .  36.074563 53.823733 43.407769 213.831697 32.839053 149.634539 71.342836 
4 46.731669 2.969712 32.579276 43.754229  .  4.425639 31.103946 171.833302 43.922267 179.092940 11.721411 
5 76.540732 2.142381 41.046794 44.707378 4.980006  .  26.903028 220.825393 27.840102 168.854728 13.190698 
6 63.667212 31.050990 35.780474 33.663154 33.723196 18.632066  .  153.576011 0.718641 217.681861 37.263533 
7 239.689950 176.114000 292.193232 197.367593 184.775632 253.284001 212.022314  .  296.783175 0.854248 185.857459 
8 66.760868 27.988185 29.255177 32.752305 40.166731 37.422762 3.056503 164.505297  .  153.666787 48.095750 
9 95.619778 183.519345 150.762980 144.545753 145.918642 180.469993 183.104111 0.809534 190.118408  .  184.697202 
10 58.726511 10.939848 49.857960 52.123807 13.766582 14.094160 51.770774 198.616757 45.838393 185.352360  .  
[*,*,5]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  48.941878 34.248145 30.616389 55.362932 56.225939 74.626959 137.131315 55.191248 136.560262 60.987926 
1 54.761125  .  35.530504 41.194711 2.528063 2.790628 24.196040 148.497633 30.039477 201.942097 14.672262 
2 33.602279 32.887088  .  6.667599 35.277107 37.472782 34.012271 151.808692 34.567328 129.736464 41.824092 
3 46.380080 47.659181 8.624336  .  55.461110 39.405940 48.731537 164.093568 33.788298 140.446506 62.830766 
4 58.701750 3.107826 57.409780 52.468906  .  3.615228 36.078698 173.958764 52.793992 168.870486 18.379283 
