param N=400;
param V1=10;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=4;
param FC=83333.3;
param M=9000000;
param CV=100000;
param U=27;
param Dem:=
0 0
1 4
2 3
3 7
4 3
5 8
6 3
7 8
8 9
9 2
10 8
;

param a:=
0 0
1 14
2 17
3 15
4 11
5 8
6 96
7 214
8 95
9 79
10 194
;

param b:=
0 1440
1 530
2 579
3 575
4 537
5 551
6 826
7 881
8 837
9 771
10 901
;

param s:=
1 40
2 33
3 38
4 44
5 38
6 38
7 40
8 37
9 33
10 41
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  4211525.455224 2055345.462447 3921699.101155 11886319.734047 4218451.802498 11621023.177414 3761641.212290 4842395.808895 9995878.328591 3735347.754895 
1 4211525.455224  .  3183914.636104 753563.335095 16063630.498738 72615.218791 15786685.492845 475422.938025 932542.551308 14161395.482791 628658.388952 
2 2055345.462447 3183914.636104  .  3280718.861774 13556938.433511 3156071.650011 13319153.712605 2873568.906430 4054610.220477 11706201.008440 2984177.400893 
3 3921699.101155 753563.335095 3280718.861774  .  15657826.148607 821139.507027 15370258.254499 534029.109693 924470.426785 13748015.433509 319560.526348 
4 11886319.734047 16063630.498738 13556938.433511 15657826.148607  .  16077970.867308 386781.553335 15598054.917521 16573693.816708 1914760.898911 15531691.011928 
5 4218451.802498 72615.218791 3156071.650011 821139.507027 16077970.867308  .  15802232.891588 507961.612723 986860.527126 14176786.874677 680142.293936 
6 11621023.177414 15786685.492845 13319153.712605 15370258.254499 386781.553335 15802232.891588  .  15319526.930033 16283977.686671 1625705.413044 15249108.003421 
7 3761641.212290 475422.938025 2873568.906430 534029.109693 15598054.917521 507961.612723 15319526.930033  .  1184411.963803 13694488.639230 244670.267912 
8 4842395.808895 932542.551308 4054610.220477 924470.426785 16573693.816708 986860.527126 16283977.686671 1184411.963803  .  14662772.985012 1126246.154266 
9 9995878.328591 14161395.482791 11706201.008440 13748015.433509 1914760.898911 14176786.874677 1625705.413044 13694488.639230 14662772.985012  .  13625039.285448 
10 3735347.754895 628658.388952 2984177.400893 319560.526348 15531691.011928 680142.293936 15249108.003421 244670.267912 1126246.154266 13625039.285448  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  50.538305 24.664146 47.060389 142.635837 50.621422 139.452278 45.139695 58.108750 119.950540 44.824173 
1 50.538305  .  38.206976 9.042760 192.763566 0.871383 189.440226 5.705075 11.190511 169.936746 7.543901 
2 24.664146 38.206976  .  39.368626 162.683261 37.872860 159.829845 34.482827 48.655323 140.474412 35.810129 
3 47.060389 9.042760 39.368626  .  187.893914 9.853674 184.443099 6.408349 11.093645 164.976185 3.834726 
4 142.635837 192.763566 162.683261 187.893914  .  192.935650 4.641379 187.176659 198.884326 22.977131 186.380292 
5 50.621422 0.871383 37.872860 9.853674 192.935650  .  189.626795 6.095539 11.842326 170.121442 8.161708 
6 139.452278 189.440226 159.829845 184.443099 4.641379 189.626795  .  183.834323 195.407732 19.508465 182.989296 
7 45.139695 5.705075 34.482827 6.408349 187.176659 6.095539 183.834323  .  14.212944 164.333864 2.936043 
8 58.108750 11.190511 48.655323 11.093645 198.884326 11.842326 195.407732 14.212944  .  175.953276 13.514954 
9 119.950540 169.936746 140.474412 164.976185 22.977131 170.121442 19.508465 164.333864 175.953276  .  163.500471 
10 44.824173 7.543901 35.810129 3.834726 186.380292 8.161708 182.989296 2.936043 13.514954 163.500471  .  
;

param E:=
[*,*,1]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  53.835274 33.560006 59.164929 196.015094 63.677554 100.146455 46.346796 43.727372 114.550952 43.475433 
1 48.204689  .  40.721268 10.083987 193.200040 0.849809 175.529997 4.136214 10.541191 162.138533 7.839973 
2 23.221069 48.385949  .  40.927203 146.459774 42.245330 149.080023 36.949292 68.398470 142.143851 40.149895 
3 45.521887 14.088214 54.117851  .  150.335499 9.034596 207.727202 4.815311 8.042288 178.255096 3.763984 
4 126.125103 217.424898 176.130516 160.983671  .  185.474994 5.333193 224.436240 162.602439 21.686223 239.993112 
5 60.135726 1.022113 40.270694 9.272964 273.678185  .  186.262766 6.480232 14.535450 166.020661 8.339193 
6 131.325817 200.474242 175.985185 112.741130 4.494005 277.189291  .  185.565649 206.494465 16.896130 190.833241 
7 34.974112 5.806714 51.557202 7.109186 167.191919 5.821866 183.574323  .  13.046709 171.342083 2.927571 
8 59.608225 9.901659 44.631392 11.050805 199.777368 10.104975 163.535112 15.956154  .  198.641408 13.008667 
9 137.261920 193.021318 138.499059 160.374375 29.784868 122.464963 22.238768 184.680795 212.675148  .  164.571355 
10 41.085603 8.807102 35.416621 4.058226 263.240836 9.300377 185.840640 2.408366 13.946119 154.623709  .  
[*,*,2]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  61.323936 28.829297 41.018003 162.517762 58.533108 127.865246 43.546540 52.581601 119.391201 42.840819 
1 65.744374  .  42.455958 9.127810 196.096545 0.868444 195.124771 9.169581 9.750172 162.234149 7.623134 
