param N=400;
param V1=10;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=4;
param FC=83333.3;
param M=9000000;
param CV=100000;
param U=129;
param Dem:=
0 0
1 13
2 3
3 9
4 10
5 21
6 2
7 5
8 6
9 43
10 14
;

param a:=
0 0
1 28
2 11
3 2
4 5
5 26
6 86
7 273
8 151
9 246
10 231
;

param b:=
0 1440
1 598
2 509
3 486
4 505
5 564
6 790
7 969
8 870
9 935
10 1007
;

param s:=
1 44
2 40
3 40
4 35
5 38
6 44
7 44
8 40
9 37
10 43
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  2610305.916938 10583514.286380 5550680.283533 5884602.570268 4874012.394322 5754142.005681 6366386.888181 11193740.773307 6192148.945237 66933.773239 
1 2610305.916938  .  12342654.165535 4209109.850075 4550910.428694 3675433.743111 4220456.876872 4940110.740662 12945561.005997 4638274.000100 2622475.244878 
2 10583514.286380 12342654.165535  .  16113926.077775 16453162.441306 15446011.300333 16280328.132840 16925867.021219 610254.315839 16720220.014402 10524238.116842 
3 5550680.283533 4209109.850075 16113926.077775  .  347123.781957 686666.738673 444407.716110 816135.540214 16723974.409512 740195.305308 5606529.245442 
4 5884602.570268 4550910.428694 16453162.441306 347123.781957  .  1011076.777500 519911.012518 498700.812111 17063274.988407 570383.178223 5941046.347235 
5 4874012.394322 3675433.743111 15446011.300333 686666.738673 1011076.777500  .  1006856.782635 1499876.878280 16056186.976988 1399195.804739 4930687.024138 
6 5754142.005681 4220456.876872 16280328.132840 444407.716110 519911.012518 1006856.782635  .  729264.846910 16889790.018349 439948.242340 5807285.602081 
7 6366386.888181 4940110.740662 16925867.021219 816135.540214 498700.812111 1499876.878280 729264.846910  .  17535829.610543 406812.450645 6422056.150486 
8 11193740.773307 12945561.005997 610254.315839 16723974.409512 17063274.988407 16056186.976988 16889790.018349 17535829.610543  .  17329668.052793 11134478.797411 
9 6192148.945237 4638274.000100 16720220.014402 740195.305308 570383.178223 1399195.804739 439948.242340 406812.450645 17329668.052793  .  6245561.515989 
10 66933.773239 2622475.244878 10524238.116842 5606529.245442 5941046.347235 4930687.024138 5807285.602081 6422056.150486 11134478.797411 6245561.515989  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  31.323671 127.002171 66.608163 70.615231 58.488149 69.049704 76.396643 134.324889 74.305787 0.803205 
1 31.323671  .  148.111850 50.509318 54.610925 44.105205 50.645483 59.281329 155.346732 55.659288 31.469703 
2 127.002171 148.111850  .  193.367113 197.437949 185.352136 195.363938 203.110404 7.323052 200.642640 126.290857 
3 66.608163 50.509318 193.367113  .  4.165485 8.240001 5.332893 9.793626 200.687693 8.882344 67.278351 
4 70.615231 54.610925 197.437949 4.165485  .  12.132921 6.238932 5.984410 204.759300 6.844598 71.292556 
5 58.488149 44.105205 185.352136 8.240001 12.132921  .  12.082281 17.998523 192.674244 16.790350 59.168244 
6 69.049704 50.645483 195.363938 5.332893 6.238932 12.082281  .  8.751178 202.677480 5.279379 69.687427 
7 76.396643 59.281329 203.110404 9.793626 5.984410 17.998523 8.751178  .  210.429955 4.881749 77.064674 
8 134.324889 155.346732 7.323052 200.687693 204.759300 192.674244 202.677480 210.429955  .  207.956017 133.613746 
9 74.305787 55.659288 200.642640 8.882344 6.844598 16.790350 5.279379 4.881749 207.956017  .  74.946738 
10 0.803205 31.469703 126.290857 67.278351 71.292556 59.168244 69.687427 77.064674 133.613746 74.946738  .  
;

param E:=
[*,*,1]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  33.431071 117.292612 59.975366 64.260168 62.552347 67.203968 77.052589 132.762121 78.157638 0.691374 
1 27.886167  .  127.989580 45.469285 41.443654 49.020715 79.144301 78.176022 197.486594 67.239340 27.700233 
2 121.024826 120.305842  .  175.060448 188.463201 168.614457 201.453925 236.450380 7.325371 216.459425 122.266032 
3 48.174805 52.228723 168.276850  .  3.398623 8.033637 4.922065 9.966231 174.318090 7.947069 55.028069 
4 68.481510 73.402274 236.132994 3.234116  .  11.582962 4.305939 6.846148 201.647874 7.183392 66.412285 
5 58.896548 54.621380 212.237815 7.805314 13.809549  .  13.380067 16.620483 191.187236 15.221638 52.523151 
6 69.745093 48.318772 189.576903 5.714103 6.585408 11.589753  .  10.061492 215.642162 5.528497 70.646137 
