param N=400;
param V1=10;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=4;
param FC=83333.3;
param M=9000000;
param CV=100000;
param U=27;
param Dem:=
0 0
1 4
2 3
3 7
4 3
5 8
6 3
7 8
8 9
9 2
10 8
;

param a:=
0 0
1 14
2 17
3 15
4 11
5 8
6 96
7 214
8 95
9 79
10 194
;

param b:=
0 1440
1 530
2 579
3 575
4 537
5 551
6 826
7 881
8 837
9 771
10 901
;

param s:=
1 40
2 33
3 38
4 44
5 38
6 38
7 40
8 37
9 33
10 41
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  4211525.455224 2055345.462447 3921699.101155 11886319.734047 4218451.802498 11621023.177414 3761641.212290 4842395.808895 9995878.328591 3735347.754895 
1 4211525.455224  .  3183914.636104 753563.335095 16063630.498738 72615.218791 15786685.492845 475422.938025 932542.551308 14161395.482791 628658.388952 
2 2055345.462447 3183914.636104  .  3280718.861774 13556938.433511 3156071.650011 13319153.712605 2873568.906430 4054610.220477 11706201.008440 2984177.400893 
3 3921699.101155 753563.335095 3280718.861774  .  15657826.148607 821139.507027 15370258.254499 534029.109693 924470.426785 13748015.433509 319560.526348 
4 11886319.734047 16063630.498738 13556938.433511 15657826.148607  .  16077970.867308 386781.553335 15598054.917521 16573693.816708 1914760.898911 15531691.011928 
5 4218451.802498 72615.218791 3156071.650011 821139.507027 16077970.867308  .  15802232.891588 507961.612723 986860.527126 14176786.874677 680142.293936 
6 11621023.177414 15786685.492845 13319153.712605 15370258.254499 386781.553335 15802232.891588  .  15319526.930033 16283977.686671 1625705.413044 15249108.003421 
7 3761641.212290 475422.938025 2873568.906430 534029.109693 15598054.917521 507961.612723 15319526.930033  .  1184411.963803 13694488.639230 244670.267912 
8 4842395.808895 932542.551308 4054610.220477 924470.426785 16573693.816708 986860.527126 16283977.686671 1184411.963803  .  14662772.985012 1126246.154266 
9 9995878.328591 14161395.482791 11706201.008440 13748015.433509 1914760.898911 14176786.874677 1625705.413044 13694488.639230 14662772.985012  .  13625039.285448 
10 3735347.754895 628658.388952 2984177.400893 319560.526348 15531691.011928 680142.293936 15249108.003421 244670.267912 1126246.154266 13625039.285448  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  50.538305 24.664146 47.060389 142.635837 50.621422 139.452278 45.139695 58.108750 119.950540 44.824173 
1 50.538305  .  38.206976 9.042760 192.763566 0.871383 189.440226 5.705075 11.190511 169.936746 7.543901 
2 24.664146 38.206976  .  39.368626 162.683261 37.872860 159.829845 34.482827 48.655323 140.474412 35.810129 
3 47.060389 9.042760 39.368626  .  187.893914 9.853674 184.443099 6.408349 11.093645 164.976185 3.834726 
4 142.635837 192.763566 162.683261 187.893914  .  192.935650 4.641379 187.176659 198.884326 22.977131 186.380292 
5 50.621422 0.871383 37.872860 9.853674 192.935650  .  189.626795 6.095539 11.842326 170.121442 8.161708 
6 139.452278 189.440226 159.829845 184.443099 4.641379 189.626795  .  183.834323 195.407732 19.508465 182.989296 
7 45.139695 5.705075 34.482827 6.408349 187.176659 6.095539 183.834323  .  14.212944 164.333864 2.936043 
8 58.108750 11.190511 48.655323 11.093645 198.884326 11.842326 195.407732 14.212944  .  175.953276 13.514954 
9 119.950540 169.936746 140.474412 164.976185 22.977131 170.121442 19.508465 164.333864 175.953276  .  163.500471 
10 44.824173 7.543901 35.810129 3.834726 186.380292 8.161708 182.989296 2.936043 13.514954 163.500471  .  
;

param E:=
[*,*,1]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  73.406024 22.758090 56.137022 134.093715 50.673143 95.531825 43.417547 48.077927 125.266277 44.123949 
1 54.711243  .  36.362916 8.926346 179.395322 0.858808 182.605472 5.965867 10.760123 155.489127 7.289804 
2 23.376479 52.504710  .  40.664620 158.976754 38.776641 150.358500 36.354509 43.453449 140.674267 36.038099 
3 46.825283 8.079895 38.559335  .  165.779235 7.901031 170.429372 5.643284 6.986438 147.561291 3.784087 
4 118.512969 192.548285 209.258403 155.428290  .  194.455592 4.619863 138.296029 225.887475 22.657605 176.254271 
5 67.810271 0.745614 35.921012 7.798856 201.045576  .  200.234044 6.537096 12.554680 163.463154 8.159205 
6 143.997507 173.577400 131.365914 185.011022 4.448423 182.968391  .  140.354919 159.393173 17.769192 182.057776 
7 51.493277 5.655620 30.081114 5.061719 124.012319 5.882765 159.521278  .  11.759153 154.755780 3.074071 
8 56.083158 10.244635 43.676543 10.756164 193.278780 14.425239 206.670822 13.932152  .  203.567374 15.781007 
9 127.292524 174.084228 258.251930 160.852080 20.995465 241.075662 20.365789 163.183319 160.872298  .  155.901522 
10 46.827043 8.015101 37.662591 4.075738 160.493480 5.476114 175.988931 2.635227 14.125698 171.431838  .  
[*,*,2]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  54.482808 23.047062 54.213906 221.204808 52.002617 545.679552 44.204779 66.269033 118.942372 48.383831 
1 55.512946  .  30.512053 9.278864 192.011807 0.992829 190.281257 5.739346 11.728481 169.617249 7.535692 
