param N=400;
param V1=10;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=4;
param FC=83333.3;
param M=9000000;
param CV=100000;
param U=27;
param Dem:=
0 0
1 4
2 3
3 7
4 3
5 8
6 3
7 8
8 9
9 2
10 8
;

param a:=
0 0
1 14
2 17
3 15
4 11
5 8
6 96
7 214
8 95
9 79
10 194
;

param b:=
0 1440
1 530
2 579
3 575
4 537
5 551
6 826
7 881
8 837
9 771
10 901
;

param s:=
1 40
2 33
3 38
4 44
5 38
6 38
7 40
8 37
9 33
10 41
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  4211525.455224 2055345.462447 3921699.101155 11886319.734047 4218451.802498 11621023.177414 3761641.212290 4842395.808895 9995878.328591 3735347.754895 
1 4211525.455224  .  3183914.636104 753563.335095 16063630.498738 72615.218791 15786685.492845 475422.938025 932542.551308 14161395.482791 628658.388952 
2 2055345.462447 3183914.636104  .  3280718.861774 13556938.433511 3156071.650011 13319153.712605 2873568.906430 4054610.220477 11706201.008440 2984177.400893 
3 3921699.101155 753563.335095 3280718.861774  .  15657826.148607 821139.507027 15370258.254499 534029.109693 924470.426785 13748015.433509 319560.526348 
4 11886319.734047 16063630.498738 13556938.433511 15657826.148607  .  16077970.867308 386781.553335 15598054.917521 16573693.816708 1914760.898911 15531691.011928 
5 4218451.802498 72615.218791 3156071.650011 821139.507027 16077970.867308  .  15802232.891588 507961.612723 986860.527126 14176786.874677 680142.293936 
6 11621023.177414 15786685.492845 13319153.712605 15370258.254499 386781.553335 15802232.891588  .  15319526.930033 16283977.686671 1625705.413044 15249108.003421 
7 3761641.212290 475422.938025 2873568.906430 534029.109693 15598054.917521 507961.612723 15319526.930033  .  1184411.963803 13694488.639230 244670.267912 
8 4842395.808895 932542.551308 4054610.220477 924470.426785 16573693.816708 986860.527126 16283977.686671 1184411.963803  .  14662772.985012 1126246.154266 
9 9995878.328591 14161395.482791 11706201.008440 13748015.433509 1914760.898911 14176786.874677 1625705.413044 13694488.639230 14662772.985012  .  13625039.285448 
10 3735347.754895 628658.388952 2984177.400893 319560.526348 15531691.011928 680142.293936 15249108.003421 244670.267912 1126246.154266 13625039.285448  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  50.538305 24.664146 47.060389 142.635837 50.621422 139.452278 45.139695 58.108750 119.950540 44.824173 
1 50.538305  .  38.206976 9.042760 192.763566 0.871383 189.440226 5.705075 11.190511 169.936746 7.543901 
2 24.664146 38.206976  .  39.368626 162.683261 37.872860 159.829845 34.482827 48.655323 140.474412 35.810129 
3 47.060389 9.042760 39.368626  .  187.893914 9.853674 184.443099 6.408349 11.093645 164.976185 3.834726 
4 142.635837 192.763566 162.683261 187.893914  .  192.935650 4.641379 187.176659 198.884326 22.977131 186.380292 
5 50.621422 0.871383 37.872860 9.853674 192.935650  .  189.626795 6.095539 11.842326 170.121442 8.161708 
6 139.452278 189.440226 159.829845 184.443099 4.641379 189.626795  .  183.834323 195.407732 19.508465 182.989296 
7 45.139695 5.705075 34.482827 6.408349 187.176659 6.095539 183.834323  .  14.212944 164.333864 2.936043 
8 58.108750 11.190511 48.655323 11.093645 198.884326 11.842326 195.407732 14.212944  .  175.953276 13.514954 
9 119.950540 169.936746 140.474412 164.976185 22.977131 170.121442 19.508465 164.333864 175.953276  .  163.500471 
10 44.824173 7.543901 35.810129 3.834726 186.380292 8.161708 182.989296 2.936043 13.514954 163.500471  .  
;

param E:=
[*,*,1]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  41.250658 21.032633 49.603641 132.592217 55.282951 135.850331 44.169588 70.925145 125.602477 44.187560 
1 63.762643  .  33.986777 12.376112 196.567247 0.917403 203.018582 4.541562 7.172263 163.992018 8.109950 
2 24.082110 33.441952  .  36.140682 146.383032 40.638955 137.478098 45.094098 60.539750 134.290248 33.552494 
3 48.356628 11.657968 39.190276  .  159.941169 12.841741 215.220933 6.765479 11.003353 224.807984 5.317320 
4 124.958758 260.343449 184.628877 239.322250  .  195.048674 4.495477 132.988421 157.857535 21.770005 391.101156 
5 41.943038 0.897346 37.030382 9.174187 285.202060  .  200.495774 5.107547 11.289171 171.064639 8.639944 
6 135.952478 166.660678 188.379028 136.866741 4.375998 187.165331  .  179.226302 245.845013 12.818296 195.089300 
7 60.932949 5.743606 36.615075 5.512408 220.170170 5.863737 194.919804  .  16.596900 159.885180 2.690665 
8 57.143035 12.064135 53.273462 10.871846 186.604410 8.633806 234.268938 14.708829  .  210.373320 15.808150 
9 113.875900 232.203174 130.549954 161.837570 20.841302 266.113020 19.236178 162.776587 218.304014  .  148.978311 
10 39.032682 5.563416 33.771719 4.248954 196.047818 7.398949 183.360593 1.976885 13.800682 148.834984  .  
[*,*,2]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  35.252562 16.335821 44.864602 134.797640 66.885545 148.867389 42.423907 56.258411 124.131670 46.135733 
1 34.411098  .  33.089155 10.826964 190.412923 0.882556 194.097237 6.636187 10.009188 180.012783 6.918695 
