param N=400;
param V1=10;
param COST_cm=0.00451414;
param COST_min=2000;
param K1=4;
param FC=83333.3;
param M=9000000;
param CV=100000;
param U=33;
param Dem:=
0 0
1 6
2 2
3 3
4 5
5 11
6 4
7 2
8 5
9 4
10 5
;

param a:=
0 0
1 5
2 12
3 0
4 11
5 15
6 289
7 242
8 214
9 349
10 235
;

param b:=
0 1440
1 495
2 527
3 539
4 567
5 552
6 994
7 950
8 947
9 1042
10 940
;

param s:=
1 31
2 41
3 45
4 32
5 37
6 44
7 35
8 30
9 34
10 41
;

param D:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  9988777.014730 11312773.098140 3313633.167688 2125535.897133 1774120.421838 1950197.407956 2164697.819558 3209986.847325 3061995.827887 2467529.657370 
1 9988777.014730  .  1360761.389811 13156088.690793 11808470.744343 11348057.579145 11709275.114199 11786326.302118 11742436.420522 11568464.784058 11572576.868615 
2 11312773.098140 1360761.389811  .  14500444.842832 13156059.598527 12696740.437592 13002833.682702 13135651.476040 13103197.533808 12929218.288048 12930182.895072 
3 3313633.167688 13156088.690793 14500444.842832  .  1362682.061231 1828198.294383 2555299.532344 1408202.350516 2477934.464428 2528130.506916 1942725.225038 
4 2125535.897133 11808470.744343 13156059.598527 1362682.061231  .  465539.431181 2187583.986959 120399.086375 1739016.552538 1692143.640475 908091.900636 
5 1774120.421838 11348057.579145 12696740.437592 1828198.294383 465539.431181  .  2239924.342558 440801.304426 1681915.319386 1589389.132838 822720.216589 
6 1950197.407956 11709275.114199 13002833.682702 2555299.532344 2187583.986959 2239924.342558  .  2301883.341962 3896376.256216 3820815.834347 3034402.906669 
7 2164697.819558 11786326.302118 13135651.476040 1408202.350516 120399.086375 440801.304426 2301883.341962  .  1619013.332249 1571780.875313 788533.068425 
8 3209986.847325 11742436.420522 13103197.533808 2477934.464428 1739016.552538 1681915.319386 3896376.256216 1619013.332249  .  180958.254855 863891.827719 
9 3061995.827887 11568464.784058 12929218.288048 2528130.506916 1692143.640475 1589389.132838 3820815.834347 1571780.875313 180958.254855  .  791335.883175 
10 2467529.657370 11572576.868615 12930182.895072 1942725.225038 908091.900636 822720.216589 3034402.906669 788533.068425 863891.827719 791335.883175  .  
;

param t:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  119.865324 135.753277 39.763598 25.506431 21.289445 23.402369 25.976374 38.519842 36.743950 29.610356 
1 119.865324  .  16.329137 157.873064 141.701649 136.176691 140.511301 141.435916 140.909237 138.821577 138.870922 
2 135.753277 16.329137  .  174.005338 157.872715 152.360885 156.034004 157.627818 157.238370 155.150619 155.162195 
3 39.763598 157.873064 174.005338  .  16.352185 21.938380 30.663594 16.898428 29.735214 30.337566 23.312703 
4 25.506431 141.701649 157.872715 16.352185  .  5.586473 26.251008 1.444789 20.868199 20.305724 10.897103 
5 21.289445 136.176691 152.360885 21.938380 5.586473  .  26.879092 5.289616 20.182984 19.072670 9.872643 
6 23.402369 140.511301 156.034004 30.663594 26.251008 26.879092  .  27.622600 46.756515 45.849790 36.412835 
7 25.976374 141.435916 157.627818 16.898428 1.444789 5.289616 27.622600  .  19.428160 18.861371 9.462397 
8 38.519842 140.909237 157.238370 29.735214 20.868199 20.182984 46.756515 19.428160  .  2.171499 10.366702 
9 36.743950 138.821577 155.150619 30.337566 20.305724 19.072670 45.849790 18.861371 2.171499  .  9.496031 
10 29.610356 138.870922 155.162195 23.312703 10.897103 9.872643 36.412835 9.462397 10.366702 9.496031  .  
;

param E:=
[*,*,1]:
 0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	:=
0  .  148.108983 136.782219 32.181614 23.724949 29.581972 29.952611 24.177095 30.385762 38.227690 26.924957 
1 133.300321  .  14.996333 153.528601 148.767296 125.156546 185.115013 140.859169 144.794736 153.309250 186.635052 
2 140.529273 13.625907  .  147.055905 156.364562 138.547096 147.848343 180.623927 242.992654 158.473889 160.890884 
3 43.063558 143.254537 167.860984  .  14.609977 25.016773 27.125367 17.960256 29.857055 21.538487 42.018092 
4 30.181519 148.175580 207.900339 17.668703  .  5.235822 20.878225 1.463511 20.793322 21.741795 10.988282 
5 22.459560 126.135595 292.226050 21.560503 5.469913  .  18.977542 4.774746 21.603402 24.735283 9.511343 
